platform,answer_id,question_title,comment_user,comment_text,comment_likes,comment_time,crawl_time
知乎,1932722953570752162,,匿名,有一点很疑惑，张唱了十几年的歌了，不知道原唱不代表有版权吗，版权在谁手里，谁才能授权别人唱不唱啊。她总不能认为“原唱”能授权别人唱不唱吧，以往多了去了歌手和版权人争版权的法律案件啊，她是傻子吗？还是用争“唯一原唱”这个事，来掩盖更多的非法利益？,1,2025-08-07,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,她就是在张那里买的 ,0,2025-08-04,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,如果你的认知水平达不到理解版本管理这件事的话我不是很想再回复你关于业内关联度的问题[飙泪笑]张碧晨是没有业内相关方吗还是混得太差没人搭理,0,2025-08-04,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,你说的制作方不就是汪苏泷的公司的，全部都是他的深度利益相关方，现在需要海蝶的人出来说话，花千骨制片人表示只听过张碧晨的，海蝶目前一直装死。,0,2025-08-04,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,所以呢？制作方给的工程文件也是假的呗[惊喜],0,2025-08-04,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,胡皓还是汪苏泷的老师呢查看图片,0,2025-08-04,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,别拿yxh的只言片语说话啊，放采访全文很难吗[飙泪笑]胡皓是年轮制作方也不是我说的人家发了原始工程文件有理有据[飙泪笑]而且你意思是海蝶在花千骨剧方不知情的情况下把汪苏泷版本收录进了花千骨原声大碟吗,0,2025-08-04,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,那你倒是说是是哪首感谢了没版权的歌？别光硬不说啊，看看你有多硬,0,2025-08-04,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,瞧一瞧，看一看[酷]查看图片,0,2025-08-03,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,就是针对网红啊，开篇不就说了某博主言论不当，本来不想理她但是负面影响越来越大，只能出来回应，暂不授权演唱。有什么问题？张不出来碰这事这事就结束了，她下一场演唱会九月，网红这事七月开始闹的，八月初网红演唱会，这不就是针对网红？,0,2025-08-03,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,【也是双原唱】那就没问题了，汪这边一直都得否认过双原唱，不理解张的思路。我还是那句话不正常。,1,2025-08-03,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,这是许嵩给阿兰写的歌吗，还是阿兰只是受邀演唱OST，如果情况不一样是不能类比的,0,2025-08-03,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,我说的不是电视剧，是电视上节目这个歌标的原唱是两个,0,2025-08-03,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,那就让汪苏泷去要吧，真是无语了,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,有的是许嵩的千古，同样是许嵩作词作曲，标的就是阿兰原唱。,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,花千骨电视剧里根本就没有汪苏泷的年轮，查看图片,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,花千骨的征曲要求就是首发首唱查看图片,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,看看花千骨制片人是怎么说的查看图片,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,结果他是汪苏泷的老师，和花千骨也没有关系查看图片,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,查看图片,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,反正他比张碧晨晚发行15天。查看图片,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,大象就是汪苏泷的公司,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,就让路人看看到底是针对旺仔小乔还是AOE呗。查看图片,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,你们都不看审核结果都是合法的吗？就在圈圈里，到现在汪苏泷找律师告网友了也不告旺仔小乔，只敢蛐蛐旺仔小乔的不当话术。,1,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,收回年轮所有版权，并表示年轮也是双原唱查看图片,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,汪苏泷找律师告网友也没有告他呀,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,现在理你了，你怎么不硬了？ ,1,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,说不过就说懒得理了，说之前怎么不懒了？,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,点名道姓那就是引导网暴了[捂脸]本来这个事就是网红八月演唱会票价太贵被骂，网红本来就在被网暴。她这个言论负面影响面太广，本来只被她自己的粉丝黑粉骂，汪一指名道姓，汪粉加入战斗，出事了负责不了。其实这事出的莫名其妙，因为在这之前，我一直刷到群嘲旺仔小乔蒙面见不得人之类的难听的话，突然就升级到了汪张两个歌手的层面了。就粉丝体量来说，网红跟歌手的差距还是比较大的,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,问题是你这个解释为暂时收回旺仔小乔版权，接受度不高啊， 在我的眼里 就是 AOE 了， 是说旺仔 就该点名道姓 。,1,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,问题是网红的演唱会时间先于张的演唱会时间一个月，网红的只承认张是原唱言论影响即将失控，平台的双原唱标榜了多年。出了这个事双方团队先沟通再发声明当然合理，这种时候汪提出暂时收回授权，网友只会觉得他在针对网红，如果张不出来踩他，一个月的时间大家早忘了这件事，张演唱会该唱什么就唱什么。如果你不认可我的推测，那么这里面就又有一个大众眼中的空白出现了：既然汪张二人之前营造了那种友好的表面关系，张手里有三首汪,0,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,汪在发这个声明之前 就应该知道 百分百会影响到张碧晨，他如果只针对旺仔小乔， 他就会说 收回该网红的授权， 他不说就是说明默认连带收回张碧晨的，人家马上开演唱会了，被这样打脸，  是我我也不忍而且这还是明面上的，私下肯定就这个问题讨论过了 所以不存在说只针对旺仔小乔，双方都不是傻子,1,2025-08-02,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,时间线应该是网红要商演唱这首歌且之前有言论公开说只承认张是原唱，汪发声明说网上这个风波闹得有点大暂时收回授权（不是版权）并且提出双原唱，张发表言论唯一原唱，汪收回版权。就汪的博文来看他收回授权针对的是网红，提出双原唱是顾及张的感受，结果张跟着踩他的脸说我就是唯一原唱，说实话这操作确实很难理解，我有种在看三个人玩“谁是卧底”的游戏时，汪本来想拉张统一战线的结果张反而对着汪正义凛然地狂轰滥炸的感觉,0,2025-08-01,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,懒得理你而已，你还以为你真的对了[捂脸],0,2025-08-01,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,作者说的都是没毛病的，我有个想法想补充一下，汪苏泷当时说收回年轮版权，张那边炸了，唱不了这首歌了，基本上可以判断张是没买过版权的，这首歌是花千骨剧方委托海蝶公司的，那么海蝶那边应该是向汪苏泷买的版权，无论是剧方买的版权还是海蝶买的版权，这首歌都应该只用于花千骨ost剧里面插曲或者说线下活动去宣传剧而唱，张碧晨私人开演唱会，或者说在综艺里面唱这首歌，她就应该去谈版权，因为这首歌和她私人没什么关系，按,0,2025-08-01,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,好几天过去了，还没想好感谢没版权的是哪首歌吗？,0,2025-08-01,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,电视剧方面自己的原声带，在电视剧方不知情的情况下，海蝶给偷偷放进去了？,0,2025-07-30,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,《不知道咋混进去的》，剧方自己都不知道，男版的歌就混进去了是吧。,0,2025-07-30,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,【也就是说即便原唱有权给授权，没我这另一个原唱的同意，你张私自给授权也是违法的，所以张看到双原唱之后立马应激，怕被小乔告，死磕自己是唯一原唱，有资格授权，然后就被网友普法了】你的逻辑成立有一个前提，就是括号这部分，假如一首歌有双原唱，一个原唱授权是不足够的，这是你所有逻辑成立的最最最基础的，才能得出这个结论。我质疑的点是：就算你是唯一原唱，你有演唱权，但是无论如何张都没版权啊，没版权何谈授权啊。所,0,2025-07-30,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,哦？我看到的就是这首年轮，年倒是举出是另外哪首？,0,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,从来就没人否认汪苏泷的版权，没人否认他可以收回版权。。没任何问题。。。,0,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,说实话就算张是唯一原唱，但汪是著作权人，依旧可以收回版权不让她唱，另外这个不止是收回版权的问题，如果在合约期内收回版权是汪违约，承担相应责任，现在是授权期满不再授权，这是权利人享有的自由，理由可以是任何一个原因，不存在说这个人把歌唱火了就必须继续授权给她，这样的话就是强人所难了,0,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,她大概率真的以原唱身份给版权了，上海文旅7.23发的新闻稿基本可以实锤这一点，要知道汪可从没给过小乔授权，她的原唱授权还能是谁给的呢查看图片,5,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,"看这个就懂了，这是7.23上海文旅发的新闻，小乔在原唱那里得到了授权，已知汪没有给授权，那这个原唱能是谁呢？

还有哦，假如张和小乔都不知道原唱不可以给授权，所以一个给了一个用了，但是汪的声明直白的说了这歌是双原唱，也就是说即便原唱有权给授权，没我这另一个原唱的同意，你张私自给授权也是违法的，所以张看到双原唱之后立马应激，怕被小乔告，死磕自己是唯一原唱，有资格授权，然后就被网友普法了

如果是这样",3,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,"你这个先后顺序只考虑了他俩没考虑旺仔小乔……你如果把她加进去。汪苏泷发的声明是针对她的，你就发现逻辑不通的是张碧晨。
时间线是汪苏泷发现旺仔小乔最近要商演，歌单确定了。唱年轮但是没跟自己买版权，估计也协商了但是你看旺仔小乔过往发言，一直只认张碧晨【唯一】原唱，不知道为啥，网上说的她可能给了张碧晨版权费才能一直咬死了张碧晨唯一原唱不然她没办法商演，我觉得逻辑通的，反正肯定和汪苏泷没谈拢，汪苏泷收回版",1,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,那个是海蝶制作的，不是电视剧[大笑],0,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,乐坛杜鹃张碧晨[赞同],1,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,她马上就成被告了，而且会因为版权问题引发一系列的违约，只能说这是她应得的,4,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,粉丝言论,0,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,能讲法的时候让人家给你讲人情世故？这是工作，不是谈恋爱。幽默,2,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,原唱的定义不止有首发，原唱也不是只能有唯一，你自己去搜索。还需要看计划是否包含多版本演唱和授权合同，这是个项目，不是约歌，是为了剧的宣传和制作，在不同的时间要用不同的版本。比如美丽的神话是合唱，有孙楠韩红版，也有成龙金喜善版，这是剧组的制作计划。比如原神轻涟的发布，今天发法文版，明天发中文版，后天发xx版，大后天发xxxx版，这是策划方的宣传计划。,2,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,张碧晨粉丝先闹的，一开始我们也只是在骂旺仔小乔，张粉丝为什么跳出来真不清楚,1,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,旺仔小乔告人可狠了,1,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,你忽略了旺仔小乔…,2,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,雙原唱指的是「雙方經官方授權、共同作為原始版本釋出」，不是拼誰搶先上架，更不是誰紅誰就是原唱，這不是比賽發片速度,5,2025-07-28,2026-05-29 17:53:29
知乎,1932722953570752162,,匿名,个人拙见，汪那边既然写了这篇文章，一定是会考虑到张碧晨的感受的，不大可能是误伤，而且谁卖给网红的 这点 应该一查就知道了[捂脸],1,2025-07-28,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,跟定制不定制有什么关系。最终的结论就是他能把版权回收回来。咱都正常上过班的吧，日常项目签订合约，甲乙双方达成协作并付款缴清，那么一方违约对方是不是要依据违约责任进行违约赔偿。他能收回来没有进行违约赔偿，说明这歌曲还在他手上。至于原唱和各种授权，都是版权方授予的权利。不管中间有第几方。这都是合同合约内会约束的。,0,2025-08-04,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,张粉洗张碧晨不唱的理由可多了“出了这种事我们张碧晨不好意思唱啦”“我们张碧晨嫌晦气不屑于唱啦”[飙泪笑],0,2025-08-03,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,你是在抬杠还是故意看不懂？汪苏泷和张碧晨中间有一个海蝶公司，它找汪苏泷写歌，找张碧晨唱歌。你觉得海蝶和链家是一回事吗？是中介公司？,0,2025-08-03,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,那我错了，你这话把我说服了，张没有白嫖，是汪给了违约金。我很赞同你这话，所以帮你宣传宣传，有问题？,0,2025-08-03,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,是你在我的楼层下提出的张白嫖，我找你要证据。找不出来就顾左右而言他了吗？,0,2025-08-03,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,那我换个说法，“纯路人”总行了吧？“纯路人”新言论“张没有白嫖，是汪违约收回授权，但是汪给了违约金，所以张不计较”您检查一下，措辞还有没有问题,0,2025-08-03,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,不要乱扣帽子，我找你要张白嫖证据你找不到就说我是张粉？那我问你汪不告张侵权是汪他心善？,0,2025-08-03,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,你是活在几十年前的中国？你告诉我链家是干什么的？找链家租房子钱是给链家还是给房东？,0,2025-08-03,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,依据合同，有永久演唱权，但她没说有永久商演演唱权，依据合同和永久演唱权，你可以看作两句话，所以有歧义嘛，因为大家都有演唱权,0,2025-08-02,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,因为歌曲本身需要宣传资源，很多场合中都可以免费。,0,2025-08-02,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,一般都是单对单，多方合同从流程上比单对单复杂很多，还涉及到商业谈判的时间点问题。不过确实后续解决问题会方便很多，只能说当初谁也预想不到后续会有争议吧。,0,2025-08-02,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,知识产权合同格式基本都是固定的，尤其像他这种吃过亏的，更不可能有什么漏洞给人家钻，永久演唱权就是她强力挽尊，因为是个人就有永久演唱权，你有我也有，所以本来就是屁话，你让她商演唱一个试试,3,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,因为她表现的就是一副这首歌和我绑定了样子，所以才会不厌其烦的强调原唱。没买版权，这首歌再怎么说也不是她的，强调多久也没用。,4,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,从头到尾都没人说张不是原唱啊，她为什么会应激跳出来强调自己“唯一原唱”呢[惊喜],3,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,像这种涉及多方的：剧方，海蝶，词曲作者，歌手，都是单对单签合同吗？会不会签多方合同，反正这事不看合同谁也不知道内情，只能瞎猜，坐等汪方反驳,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,"有点像是二房东租下房子用，让张碧晨来拍照片，但是张碧晨拍了照片之后，一直住下了，并声称自己是原住民，并且可能又转租给网红了。
",3,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,模糊空间其实是有的，像我上面说的，张的合同不是直接跟汪签的，中间还有海蝶。我比较倾向于张从海蝶那边是签到了表演权，但海蝶从汪那边签的时候可能有一定模糊空间。因为海蝶肯定没有买断整首歌的全部版权，但从海蝶的角度来说额外签一个表演权就很奇怪了，一般来说这个环节只会签一个为了剧宣发的表演权，而不是没有任何限制的表演权，因为海蝶代表剧方利益而不是歌手利益，额外为歌手花钱买表演权是不太合理的。所以我倾向于海,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,花千骨方都说了，他们是在曲库里找的张碧晨的版本。根本不所谓什么ost花千骨定制。花千骨定制这个谣言是汪苏泷方传出来的,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,不是，你们为什么都纠结版权不版权的？他争的不是原唱吗？,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,合同是有法律效应的，如果张有授权，汪擅自收回授权，是要付违约责任的，合同另外一方完全可以不执行。。。。从目前事实上看，汪收回授权，张真的在演唱会上就不敢唱了，估计张并没有相应的权利。,1,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,酷狗买的是网络翻唱的权利，又不是线下演唱的权利，酷狗的权利真有这么牛，那张碧晨还需要发一段阴阳的话，直接买酷狗的授权不就行了。。你现在在酷狗上翻唱一样可以，但难道说你现在可以把《年轮》用于商演啊。。[飙泪笑][飙泪笑][飙泪笑]查看图片,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,这个人是在故意混淆视听，他说的“一般原唱都会保留表演权，不需要单独申请授权，事后根据收益交费就行。”其实还是需要购买表演权，只是付款方式从先付变成了后付。就像以前你在网上买东西，是先付款后拿东西，现在变成了先用东西，再付款。但只要你没付钱，原则上那个东西还是店家的。,4,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,你就别在这混淆视听了。。还“一般原唱都会保留表演权，不需要单独申请授权，事后根据收益交费就行”，既然要收费，那不还是没有表演权吗？你以前先付钱，再用东西是买，现在先用东西，最后再付钱，就默认东西是你的了？？另外，张碧晨的那段申明，只敢写“该歌曲”，只敢说“永久演唱权”，自己都不敢写这么清楚，别人还需要反驳吗？[飙泪笑][飙泪笑][飙泪笑],3,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,汪苏泷方正好趁着十周年收回版权，这个意思很明显，之前电视剧方或什么公司，签的十年合约到期了，刚好这十年间，张碧晨是可以唱的，因为她是剧版主题曲特邀的演唱者。简单来说就是，张碧晨之前唱是有电视剧方授权的，但现在因为口头上不同意“双原唱”，惹恼了汪苏泷，汪苏泷不给你续约了，诶~没想到吧？这是我的玩具，我不给你玩儿了，我要回家吃饭了。诶~没想到吧？这盾牌是我老爸做的，你不配拿着它，你给我放下。,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,她既然敢公开叫板，汪方又没反驳，应该可能性不低，像这种合同又没有模糊空间对方也有合同，我觉得没有撒谎的必要,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,你要这么说的话那当然一切皆有可能，可能性再低也是有可能。,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,海蝶拥有的是录音制品版权，这也是原始权利，可以售卖和传播这个录音制品而不受汪苏泷制约。所以张碧晨的年轮的录音制品在各平台上架是不用汪苏泷同意的，找海蝶拿授权就行（也不用找张碧晨），张碧晨啥权利都没有，更没有表演权。商演授权是可以买一次性的，今天唱完就没了。,2,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,张粉新言论“张没有白嫖，是汪违约收回授权，但是汪给了违约金，所以张不跟汪计较了”  查看图片,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,那就是咯！其他的有几首别人知道的？而且败坏路人缘，还有我知道的，凉凉？还真是凉凉了，别人邀请她去演唱大多都是年轮比较多吧！有时候商业的东西，没有一两首支撑别人很难支持你的！年轮不唱的，其他的受众除了粉丝，路人会的都没几个！,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,哈哈，这倒是有可能的。张这边应该不会签这种正儿八经的商业授权合同，但是这种类似的口头授权或者说一下，不是没有可能。[惊喜],1,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,演唱会主要是粉丝经济，好听难听也是粉丝买单，我反正不会去看任何人的演唱会[捂脸],1,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,有新歌，但有知名度么商业化太差了,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,10 年前的老歌了又不是没有新歌，有啥不能换的,1,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,现在都是不签永久不唱了，更有保护权益版权转让也得保留表演权，沙宝亮不就是三宝卖版权卖的吗,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,可以,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,这个表演权是无限制吗还是只能用于花千骨周边的内容，可以用作商演吗,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,有什么不能？你太小看那些圈子的人的脸皮了！本来好好的都能争一下！不说话就好了，还能继续唱。演唱会的歌曲也有的！非要出来争一下为什么？那时候怎么不说不好意思了！,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,张碧晨这首歌明显不可能是永久吧，都不是汪给她写的歌，是海蝶找她唱的而已,1,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,对，所以我觉得如果张买了版权，那现在汪不能说不让唱张就不能唱，只能认为张唱了10年，要不然是真糊涂，要不然是揣着明白装糊涂,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,所以我认为张不是卖版权（她也卖不了），只是口头授权（尽管也没这个权利），很可能是网红说姐姐，我是你粉丝，演唱会唱你的年轮一下，张碧晨很“大度”的说，唱吧，姐妹[捂脸],0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,嗯，汪肯定没有授权歌曲给网红。不过很多人认为 zbc团队授权给了网红，个人感觉应该不太会吧？ 没有版权进行非法授权，这个属于商业欺诈呀，如果真是这样，网红团队发现张没有实际版权的话，应该不是帮腔张这边，而是直接起诉张团队了。,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,买断一首歌的版权只会是她自己的工作室或者力捧她且签长约的经纪公司才干得出来，因为买断一首歌，特别是随着热播剧火爆了以后的歌很贵，她不是海蝶旗下的歌手，更不是花千骨的工作人员，他们不可能花钱去给她买断一首歌的版权。而且基于成本考虑，剧方也不会直接去买断一首插曲的版权，那多么主题曲插曲呢，海蝶倒是有可能因看好一首歌买下版权，但是还是那句话剧火之前他们不会想去买，剧火跟着歌火了以后买断又太贵了，有录音制,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,有永久的有非永久的，那英演唱的默就是永久的，,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,这个表演权是永久么，包含商演么。沙宝亮唱《暗香》不是被取消过商演权利么,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,也就是说能保留表演权是吧？那既然有这个可能张就有可能说的是真的,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,我的观点取得授权不一定必须从汪苏泷手里取得授权，音著协和各大平台都可以，尤其网红的拼盘，委托方可是华纳，更不可能一个个联系词曲作者,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,"因为我不认为是汪苏泷把商用版权卖给了那个网红的啊
张碧晨方是没有权利的，但我猜啊，她们是不是觉得用花千骨版的编曲什么就没关系了，这是唯一的解释了",1,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,所以你的观点是？,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,你的判断大概率是真的，剧方没有道理给她买商用表演权,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,"恰恰相反，人工智能是依据人的喜好筛选答案的。deepseek大火的3月份，有人问deepseek他自己的大专和清华哪个好，deepseek会说他的大专好[捂脸]
另外，像deepseek这种大语言模型是可以自己编造论据去支撑它的论点的，如果你搞学术研究就会知道，你让deepseek去做论证，它会给你很多很漂亮的论据，但要命的是，大部分内容都是它编的[捂脸]，你要用这玩意去发论文，怕不是要被嘲笑死",0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,邓紫棋是13岁时被唱片公司引导着签了个不平等合约，5月份她还回应了这个事，国家层面对这种合约不完全认可的。,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,没有这个行业惯例，我做过这种合同，我经手的合同里能保留表演权的不到三分之一，当然我说的是ost合同。,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,一般说的就是行业惯例签合同时会保留表演权，有的还补充版权转让也会保留原唱表演权，那英演唱默就保留了表演权。 15 年张虽然小白但有经济公司的，,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,不存在这种一般，必须合同特别约定才行，这个案例本身又很复杂，因为张是和海蝶签的合同，所以张的合同里有还不够，还需要海蝶跟汪的合同里也签了才行。,0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,对的，剧方要么买断全版权，要么只买影视使用权等，前者贵但是麻烦小，后续所有收益都归自己，后者便宜但是限制多，后续收益很小。从汪苏泷的操作来看肯定不是前者，那就是后者。没有道理剧方在影视使用权之外单独再买一个商业演唱权，因为对剧方来说多花钱且没有收益。最多可能是签一个为了剧的宣传可以授权免费演唱，张有可能是钻这个空子因为汪懒得和她掰扯哪个演出是为了剧的宣传哪个不是。,3,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,这种不会。版权清晰在汪手里。这个好不好听，现在吵这么厉害，他以后自己开演唱会也行，授权别人也行。不存在没有价值的。,1,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,闹成这样，搁你还好意思唱这首歌？有知友说其他两首演唱会也换了,1,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,汪一方哑火了？那简单啊，既然这么有理继续唱就是了。为什么说自己可以永久唱但就是不唱呢？我也可以说我也用久唱啊，自己在家唱唱这样[捂嘴],0,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,"把歌搅浑,让这歌以后卖不出去才是目的吧",1,2025-08-01,2026-05-29 17:53:29
知乎,1934233782459799436,,匿名,如果张有年轮的商演权，那就是说汪不在授权唱年轮对她来说就不是针对她，对她毫无影响，但是她偏偏出来回应了,0,2025-08-01,2026-05-29 17:53:29
知乎,1933170718662694558,,匿名,是的，本来就不占理非要没理辫三分，版权也没有整体抛售著作人享有一切权益，就单这一点z来争个所谓的第一原唱也是挺闲的[思考]这背后也一定涉及了很多问题，不然z完全没必要自己跑出来招黑,0,2025-08-07,2026-05-29 17:53:29
知乎,1933170718662694558,,匿名,多谢。,0,2025-07-30,2026-05-29 17:53:29
知乎,1933170718662694558,,匿名,周深真正的粉丝不会喷你的，你看到不爽的直接喷回去！最讨厌看到那些低龄粉做着脑残的事！,0,2025-07-30,2026-05-29 17:53:29
知乎,1933170718662694558,,匿名,那这次为什么没人找酷狗麻烦？[飙泪笑]张碧晨心里没鬼干嘛出来蹚浑水？就没她事儿[飙泪笑],0,2025-07-29,2026-05-29 17:53:29
知乎,1933170718662694558,,匿名,因为草台班子觉得原唱授权了没人会找麻烦，没想到遇到汪苏泷这个较真的[飙泪笑],0,2025-07-29,2026-05-29 17:53:29
知乎,1933170718662694558,,匿名,爱咋咋。这帖子只梳理脉络，不讨论处理方法。[吃瓜],0,2025-07-29,2026-05-29 17:53:29
知乎,1933170718662694558,,匿名,你不会刚好是头女的吧？[滑稽],0,2025-07-29,2026-05-29 17:53:29
