platform,song_version,comment_user,comment_text,comment_likes,comment_time,crawl_time
QQ音乐,张碧晨版,幻想,串得不像，真以为张碧晨没有汪苏泷写的歌没能拿得出手的了？ | 汪苏泷给张碧晨个面子没下架，毕竟汪苏泷不缺热歌，张碧晨离了年轮基本查无此人了,0,2026-05-16,2026-05-29 17:59:37
QQ音乐,张碧晨版,幻想,几倍认真的吗？ | 那我也只知道不管是实时收听，还是播放量，还是收藏量，都是汪苏泷的几倍,0,2026-05-16,2026-05-29 17:59:37
QQ音乐,张碧晨版,幻想,因为《花千骨》剧火，并且当时汪苏泷版没什么过多宣传，大众先听到的都是这个版本,1,2026-05-16,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,快让你鹃下架去😂你问问他付不付得起平台的违约金😂没有张碧晨唱年轮你鹃现在还查无此人呢，不知道在哪打工还债打官司呢😂 | 汪苏泷给张碧晨个面子没下架，毕竟汪苏泷不缺热歌，张碧晨离了年轮基本查无此人了,7,2026-05-15,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,你连原唱原创都分不清那还说什么了😂 | 你都让原创加原创的人自证是原唱了那还说什么呢,1,2026-05-15,2026-05-29 17:59:37
QQ音乐,张碧晨版,竭尽所能上课,你都让原创加原创的人自证是原唱了那还说什么呢 | 他写不写跟原唱有什么关系吗？有人否认是他写的吗？为何八个月了 wsl原唱证据依旧为0？为何wsl老板所说的邮件八个月了还没找到？不管是双原唱还是唯一原唱争议在于wsl是否是原唱，wsl拿不出原唱证据张碧晨就是唯一原唱,0,2026-05-15,2026-05-29 17:59:37
QQ音乐,张碧晨版,扶幽,汪苏泷给张碧晨个面子没下架，毕竟汪苏泷不缺热歌，张碧晨离了年轮基本查无此人了 | 那我也只知道不管是实时收听，还是播放量，还是收藏量，都是汪苏泷的几倍,2,2026-05-15,2026-05-29 17:59:37
QQ音乐,张碧晨版,深冬,自己看看吧，人朋友多着呢，光一个赵丽颖，十个汪苏泷都比不了 | 得了吧 谁还敢跟背刺姐小偷姐做朋友啊,0,2026-05-15,2026-05-29 17:59:37
QQ音乐,张碧晨版,深冬,你要是路人那就好了 | 我一个路人都看不下去了双原唱就双原唱呗,0,2026-05-15,2026-05-29 17:59:37
QQ音乐,张碧晨版,深冬,谁唱的好听听谁的呗,2,2026-05-15,2026-05-29 17:59:37
QQ音乐,张碧晨版,深冬,那我也只知道不管是实时收听，还是播放量，还是收藏量，都是汪苏泷的几倍 | 什么张碧晨，我只看见词曲汪苏泷,3,2026-05-15,2026-05-29 17:59:37
QQ音乐,张碧晨版,偏愛0318,？刷评论，你看我刷到啥了。,0,2026-05-15,2026-05-29 17:59:37
QQ音乐,张碧晨版,The blue,"落魄谷中寒风吹，春秋蝉鸣少年归。
荡魂山处石人泪，定仙游走魔向北。
逆流河上万仙退，爱情不敌坚持泪。
宿命天成命中败，仙尊悔而我不悔！",0,2026-05-15,2026-05-29 17:59:37
QQ音乐,张碧晨版,扶幽,什么张碧晨，我只看见词曲汪苏泷,2,2026-05-15,2026-05-29 17:59:37
QQ音乐,张碧晨版,驰之以蘅,不不不，小说写的很好 | 还好读的是小说，要是前前后后看上两三遍电视剧，估计苏泷能疯,0,2026-05-14,2026-05-29 17:59:37
QQ音乐,张碧晨版,江绪,锅盖头就是个东子😂😂😹,0,2026-05-14,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,唱不唱跟原唱有什么关系吗？年轮事件至始至终都在围绕原唱，张碧晨唱不唱都是唯一原唱，wsl唱一辈子也不是原唱哈哈 | 版权回收了以后，也不能唱了哈哈哈哈,0,2026-05-14,2026-05-29 17:59:37
QQ音乐,张碧晨版,宠友圈宠物生活馆,版权回收了以后，也不能唱了哈哈哈哈 | 剧方对男版完全不知情哦 [图片],0,2026-05-14,2026-05-29 17:59:37
QQ音乐,张碧晨版,轩乐,晚安，盖尊,0,2026-05-14,2026-05-29 17:59:37
QQ音乐,张碧晨版,池鱼,你是张碧晨的黑粉吧？我姐没来揍你哈，张碧晨唱的年轮确实是最好听的，但没必要去争这个原唱。伤感情,0,2026-05-14,2026-05-29 17:59:37
QQ音乐,张碧晨版,池鱼,张碧晨的年轮确实是最好听的，但是这首歌不是她的原创，就不要争啥原创呀。姐姐你糊涂啊!!!!!!!,0,2026-05-14,2026-05-29 17:59:37
QQ音乐,张碧晨版,池鱼,张碧晨的年轮确实是最好听的，但是这首歌不是她的原创，就不要争啥原创呀。姐姐你糊涂呀!!!!!!!,0,2026-05-14,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,杜鹃唱一辈子也不是原唱咯，张碧晨唱不唱都是唯一原唱😘,12,2026-05-13,2026-05-29 17:59:37
QQ音乐,张碧晨版,最爱疯狂幻想,盖哥已经被打傻了😭,0,2026-05-12,2026-05-29 17:59:37
QQ音乐,张碧晨版,stop,顺序搞反了，先收回版权后，张工作室才发 | 不是张碧晨工作室标的张是唯一原唱才被收回的吗？吃瓜只吃一半？到底谁格局小？,0,2026-05-11,2026-05-29 17:59:37
QQ音乐,张碧晨版,唱跳都不打篮球,豪到我了,0,2026-05-11,2026-05-29 17:59:37
QQ音乐,张碧晨版,阿碧,张碧晨也唱不出汪苏泷的感觉,0,2026-05-10,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,而且也没人否认不是他生的（也就是原创）只是说孩子不是他养的（原唱）少来偷换概念喽 | 你生了孩子，需要向别人证明是你生的吗？,0,2026-05-10,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,你怎么憋了一晚上找不到你鹃原唱证据就蹦出来个这啊😹 | 你生了孩子，需要向别人证明是你生的吗？,0,2026-05-10,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,你生了孩子，需要向别人证明是你生的吗？ | 鹃丝的当务之急是找到wsl原唱证据，并让李3把所谓邮件发出来呀😽你家399的高会买了吗？,0,2026-05-10,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,哪有你管的多啊是吧，管东管西怎么还是找不到鹃鹃的原唱证据呀😹😹😹 | 你别管这么多了哈,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,别管别人了哈，生孩子容易老，操心也容易老，快别操心了，没事多写歌 | 毕竟最近连一个工作都没了，你快去可怜可怜他吧😹,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,你别管这么多了哈 | 记得去给你可怜的猾猾送钱呦😽😽,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,毕竟最近连一个工作都没了，你快去可怜可怜他吧😹 | 该评论已经被删除,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,记得去给你可怜的猾猾送钱呦😽😽 | 该评论已经被删除,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,听话就行哈乖 | ,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥, | 你在叫什么,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,别没事偷着生孩子哈乖 | 我逗汪汪队玩呢呀,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,嘿！闺女！上钩 | 我逗汪汪队玩呢呀,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,你在逗你妈妈，我在逗我闺女 | 我逗汪汪队玩呢呀,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,我逗汪汪队玩呢呀 | 你又在叫什么,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,被你笑晕,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,你又在叫什么,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,闲的没事写歌去，要个二胎 | 你可怜他给他送点钱呗跟我说干啥😂,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,你在跟我bb🤣 | 你可怜他给他送点钱呗跟我说干啥😂,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,我还以为是你的孩子呢 | 你可怜他给他送点钱呗跟我说干啥😂,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,是你说的幸福呀 | 你可怜他给他送点钱呗跟我说干啥😂,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,你可怜他给他送点钱呗跟我说干啥😂 | 你的孩子？你怎么知道幸福？花花太可怜了,1,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,可怜花花,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,你的孩子？你怎么知道幸福？花花太可怜了,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,幸福，可真是太幸福了🤣,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,你在叫什么,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,你再叫什么,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥, | 呦呵，唱呗，不挺硬的吗，孩子都能生，一个歌怎么抢不过了,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,哎呀，那肯定不会偷着生，苦了孩子了 | 你喜欢的话让俊辰给杜鹃生好吧,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,你喜欢的话让俊辰给杜鹃生好吧 | 闲的没事再生个孩子吧,1,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,闲的没事再生个孩子吧 | 不唱是不想给杜鹃版权费不想给鹃子继续送钱懂了吗😹怎么你被人背刺还要继续给它送钱吗,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,呦呵，唱呗，不挺硬的吗，孩子都能生，一个歌怎么抢不过了 | 不唱是不想给杜鹃版权费不想给鹃子继续送钱懂了吗😹怎么你被人背刺还要继续给它送钱吗,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,不唱是不想给杜鹃版权费不想给鹃子继续送钱懂了吗😹怎么你被人背刺还要继续给它送钱吗 | 张碧晨说自己是唯一原唱吧，如果真的是，那怎么会不唱这首歌了呢，继续唱啊，还不是站不住脚,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥, | 你是原唱去吧，是也唱不了😂,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,🤣一个歌手连一首歌都不能捍卫，不就是吃别人吃过的馒头吗,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,张碧晨说自己是唯一原唱吧，如果真的是，那怎么会不唱这首歌了呢，继续唱啊，还不是站不住脚,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,问候你的话都是，祝福你的话都是 | 叽里咕噜说啥呢😹😹全被吞了，文明用语哦～,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,那肯定的啊，原唱不能唱🤣真有意思 | 哦唱不唱都是唯一原唱哦，这是事件的争议是原唱，不是谁想唱哦，在那拿唱与不唱精神胜利啥😂,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,牛逼别给汪苏泷要歌，别求着汪苏泷写歌，好吗🤣 | 有谁否认wsl是词曲作者了吗😂说wsl是原唱就拿出wsl原唱证据，说这么多有什么用😂,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,你们家姐姐只会吃别人嚼过的馒头？ | 有谁否认wsl是词曲作者了吗😂说wsl是原唱就拿出wsl原唱证据，说这么多有什么用😂,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,哦唱不唱都是唯一原唱哦，这是事件的争议是原唱，不是谁想唱哦，在那拿唱与不唱精神胜利啥😂 | 说这么多，好像你们能唱一样🤣,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,🤣词曲作者比原唱身份更大，更有话语权 | 有谁否认wsl是词曲作者了吗😂说wsl是原唱就拿出wsl原唱证据，说这么多有什么用😂,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,叽里咕噜说啥呢😹😹全被吞了，文明用语哦～ | 张杜鹃能不能拿出证据他是唯一原唱呢，胡编乱造，歌也偷着成自己的啊,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,说这么多，好像你们能唱一样🤣 | 有谁否认wsl是词曲作者了吗😂说wsl是原唱就拿出wsl原唱证据，说这么多有什么用😂,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,有谁否认wsl是词曲作者了吗😂说wsl是原唱就拿出wsl原唱证据，说这么多有什么用😂 | 出的新歌确实多多了，演唱会也多多了，汪苏泷是原唱！并且是词曲作者！懂吗，就薅着原唱不放？词曲作者怎么不说了？,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,不能唱就说不能唱，还不想唱？直接不是唱的挺硬的吗 | 对对对要证据你快拿出来啊😹😹😹张碧晨不想唱怎么办你去求求她呗😹,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,到处大小节目唱别人的歌？自己怎么不写 | 也没人想唱啊😹😹不过有个人特别在意原唱这个头衔，可惜它唱一辈子也不是原唱只是一只杜鹃😹,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,词曲作者不需要，直接收回，你牛逼你唱一个试试，牛逼唱啊 | 不管是双原唱还是唯一原唱争议始终在于wsl是否是原唱拿不出wsl原唱证据张碧晨就是唯一原唱😽wsl原唱证据在哪里呀,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,出的新歌确实多多了，演唱会也多多了，汪苏泷是原唱！并且是词曲作者！懂吗，就薅着原唱不放？词曲作者怎么不说了？ | ,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,不想唱厚脸皮说自己是唯一原唱？这又不是孩子，争给自己 | 对对对要证据你快拿出来啊😹😹😹张碧晨不想唱怎么办你去求求她呗😹,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,对对对要证据你快拿出来啊😹😹😹张碧晨不想唱怎么办你去求求她呗😹 | 要证据是吧，只要你家鸟再唱一次，版权费准备一下,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥, | 张杜鹃能不能拿出证据他是唯一原唱呢，胡编乱造，歌也偷着成自己的啊,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,要证据是吧，只要你家鸟再唱一次，版权费准备一下 | 不管是双原唱还是唯一原唱争议始终在于wsl是否是原唱拿不出wsl原唱证据张碧晨就是唯一原唱😽wsl原唱证据在哪里呀,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,张杜鹃能不能拿出证据他是唯一原唱呢，胡编乱造，歌也偷着成自己的啊 | 不管是双原唱还是唯一原唱争议始终在于wsl是否是原唱拿不出wsl原唱证据张碧晨就是唯一原唱😽wsl原唱证据在哪里呀,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,也没人想唱啊😹😹不过有个人特别在意原唱这个头衔，可惜它唱一辈子也不是原唱只是一只杜鹃😹 | 你是原唱去吧，是也唱不了😂,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,不管是双原唱还是唯一原唱争议始终在于wsl是否是原唱拿不出wsl原唱证据张碧晨就是唯一原唱😽wsl原唱证据在哪里呀 | 是谁在抢唯一原唱搞搞清楚，没有版权意识了,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,是谁在抢唯一原唱搞搞清楚，没有版权意识了 | 谁在抢原唱？谁最在意原唱这个身份，是你鹃啊😹😹张碧晨唱不唱都是唯一原唱，你鹃唱一辈子也不是原唱哦😽😹,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,你是原唱去吧，是也唱不了😂 | 谁在抢原唱？谁最在意原唱这个身份，是你鹃啊😹😹张碧晨唱不唱都是唯一原唱，你鹃唱一辈子也不是原唱哦😽😹,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,谁在抢原唱？谁最在意原唱这个身份，是你鹃啊😹😹张碧晨唱不唱都是唯一原唱，你鹃唱一辈子也不是原唱哦😽😹 | 是是是，反正现在张唱不了了，要这个原唱有啥用,1,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,Silence,是是是，反正现在张唱不了了，要这个原唱有啥用 | 他写不写跟原唱有什么关系吗？有人否认是他写的吗？为何八个月了 wsl原唱证据依旧为0？为何wsl老板所说的邮件八个月了还没找到？不管是双原唱还是唯一原唱争议在于wsl是否是原唱，wsl拿不出原唱证据张碧晨就是唯一原唱,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,张碧晨版,乐瑶,能不能唱我们又无所谓，又不去看演唱会，能听到这首歌就行 | 那你们接着唱呗。反正你们是唯一原唱～,1,2026-05-08,2026-05-29 17:59:37
QQ音乐,张碧晨版,羊舔鱼,咋不是原唱，这都标注的原唱,0,2026-05-08,2026-05-29 17:59:37
QQ音乐,张碧晨版,村,仙尊大人😭😭😭😭,0,2026-05-08,2026-05-29 17:59:37
QQ音乐,张碧晨版,🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥🦥,豆包赢了😹,10,2026-05-08,2026-05-29 17:59:37
QQ音乐,张碧晨版,哈库拉玛塔塔, | 自己查查可以唱吗？🤡,0,2026-05-08,2026-05-29 17:59:37
QQ音乐,张碧晨版,古月方源,什么练天魔尊，我仍正道出身，仍是大爱仙尊,0,2026-05-07,2026-05-29 17:59:37
QQ音乐,张碧晨版,窝家有玺,对，太自私了时间久了还真以为只是她的了养不熟的白眼狼😒 | 汪苏泷无妄之灾，上次演唱会还没收她的版权，这是大姨亲口说的，结果人家辛苦写了三首爆歌给你，都换不来一丝感恩，只有背刺,0,2026-05-07,2026-05-29 17:59:37
QQ音乐,张碧晨版,Via,还没下架哦 | 粉随正主宝子你继续多听几遍 马上下架哈😆,0,2026-05-07,2026-05-29 17:59:37
QQ音乐,张碧晨版,Via,怎么还在呀😋 | 没事，女版以后都没了😀😀😀,0,2026-05-07,2026-05-29 17:59:37
QQ音乐,张碧晨版,Via,汪杜鹃 汪豌豆 | 你闹啥啊大姐😅,0,2026-05-07,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Silence9¹⁷降壓藥,這邊覺得有些獵奇,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,2.14,笑死我了😝 | 这人看来对丁昭鹏挺恨的，到处发,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,韵意,乐坛杜鹃张比尺请归还男版原唱,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,韵意,下次把主页主子藏好了再出来演,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,韵意,哦，偷原唱姐的粉丝，你好,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,韵意,我主子得不到想要时候be like：,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,原唱跟能不能唱有什么关系？ | 你有本事叫zbc唱啊😅他敢吗？她都没版权笑死我了,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,到底谁没版权意识呢？ | 周杰伦知道你这么个没版权意识的喜欢他 他得多伤心哎,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,作者跟唯一原唱啥关系？ | 男版是作者很难懂吗？,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,乖崽,周杰伦知道你这么个没版权意识的喜欢他 他得多伤心哎 | 哦哦哦，🍿呀，那我释怀了，抱歉刚刚大声了，你开心就好,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,乖崽,你有本事叫zbc唱啊😅他敢吗？她都没版权笑死我了 | 本来？你是两版歌曲制作人吗？不是就闭嘴,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,乖崽,男版是作者很难懂吗？ | 本来？你是两版歌曲制作人吗？不是就闭嘴,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,乖崽,自己去看吧大哥 汪苏泷已经收回了版权 他只是制作了男女两版 九漏鱼 | 本来？你是两版歌曲制作人吗？不是就闭嘴,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,哦哦哦，🍿呀，那我释怀了，抱歉刚刚大声了，你开心就好 | 本来就是唯一原唱招什么黑了,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,本来？你是两版歌曲制作人吗？不是就闭嘴 | 本来就是唯一原唱招什么黑了,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,林夕,这人看来对丁昭鹏挺恨的，到处发 | 评论破案😂😂,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,乖崽,本来就是唯一原唱招什么黑了 | 给泷哥招黑的走远点行吗？,0,2026-05-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,余温,现在呢😅,0,2026-05-28,2026-05-29 17:59:37
QQ音乐,汪苏泷版,天冷记得晒太阳,恭喜啊，唱不了了,0,2026-05-28,2026-05-29 17:59:37
QQ音乐,汪苏泷版,收敛.,谁逼你来听了,0,2026-05-28,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,给泷哥招黑的走远点行吗？,1,2026-05-28,2026-05-29 17:59:37
QQ音乐,汪苏泷版,饮水囚鱼,老沙子,0,2026-05-28,2026-05-29 17:59:37
QQ音乐,汪苏泷版,sulooo,这辈子都唱不了了气不气😂,0,2026-05-27,2026-05-29 17:59:37
QQ音乐,汪苏泷版,sulooo,你咋了呀😂,0,2026-05-27,2026-05-29 17:59:37
QQ音乐,汪苏泷版,雨送黄昏花易,你，已被剥夺力量！🤖,0,2026-05-26,2026-05-29 17:59:37
QQ音乐,汪苏泷版,玛卡巴卡,乐坛杜鹃张碧晨,0,2026-05-26,2026-05-29 17:59:37
QQ音乐,汪苏泷版,玛卡巴卡,非张碧晨莫属,0,2026-05-26,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,每日一闹，我不理解你们，这么闲的吗？,5,2026-05-26,2026-05-29 17:59:37
QQ音乐,汪苏泷版,D,？零人提到许，这是年轮评论区你干嘛呢 | 千古是许嵩的,0,2026-05-26,2026-05-29 17:59:37
QQ音乐,汪苏泷版,D,谁在争啊，你要抢别人孩子，别人不给就是争？,0,2026-05-26,2026-05-29 17:59:37
QQ音乐,汪苏泷版,D,又在这装路人审判上了😅,0,2026-05-26,2026-05-29 17:59:37
QQ音乐,汪苏泷版,D,被骂很爽吗？,1,2026-05-26,2026-05-29 17:59:37
QQ音乐,汪苏泷版,2.14,评论破案😂😂,1,2026-05-25,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,剧版的演唱只是为了适配剧情的角色视角，和词曲作者的创作水平、唱腔好坏没有任何关系，拿这个踩原创，纯纯是不懂行的饭圈言论。,0,2026-05-25,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,哟哟哟，小腿毛又来了,2,2026-05-25,2026-05-29 17:59:37
QQ音乐,汪苏泷版,廾匸 ,这是之前好多人说汪苏泷抄袭良大的时候徐良自己在公众说的，其实是在帮汪苏泷的 | 你这样我以为在引战😂,0,2026-05-25,2026-05-29 17:59:37
QQ音乐,汪苏泷版,啊長川,说了以后你断梓绝笋呗，随喜赞叹🙏🏻🙏🏻,0,2026-05-25,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,别在汪苏泷主场提zbs,0,2026-05-25,2026-05-29 17:59:37
QQ音乐,汪苏泷版,收敛.,你这样我以为在引战😂 | 徐良自己和汪苏泷说他们两个一起唱的，我又没说抄袭，良泷友谊99好吧,0,2026-05-24,2026-05-29 17:59:37
QQ音乐,汪苏泷版,收敛.,要么说年轮 要么说北京巷弄 | 徐良自己和汪苏泷说他们两个一起唱的，我又没说抄袭，良泷友谊99好吧,0,2026-05-24,2026-05-29 17:59:37
QQ音乐,汪苏泷版,廾匸 ,徐良自己和汪苏泷说他们两个一起唱的，我又没说抄袭，良泷友谊99好吧,0,2026-05-24,2026-05-29 17:59:37
QQ音乐,汪苏泷版,不要水懒觉,ss姐,1,2026-05-24,2026-05-29 17:59:37
QQ音乐,汪苏泷版,廾匸 ,呵意味？ | 何意味？,0,2026-05-24,2026-05-29 17:59:37
QQ音乐,汪苏泷版,收敛.,那你去听呗 谁不让你听了,0,2026-05-24,2026-05-29 17:59:37
QQ音乐,汪苏泷版,收敛.,我说真的 不粉其中任何一个人 就是汪苏泷的好听 有耳朵都能听出来😂,3,2026-05-24,2026-05-29 17:59:37
QQ音乐,汪苏泷版,收敛.,何意味？,0,2026-05-24,2026-05-29 17:59:37
QQ音乐,汪苏泷版,收敛.,看错了 你那个勋章是晨曦之歌 我以为是zbc粉丝晨曦的头衔 | 宝子 不要顶着zbc的粉籍 我害怕😭,0,2026-05-24,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,你急了😍,1,2026-05-24,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,裤衩姐,2,2026-05-24,2026-05-29 17:59:37
QQ音乐,汪苏泷版,7,家里还有人在吗😆😆,0,2026-05-23,2026-05-29 17:59:37
QQ音乐,汪苏泷版,倩,我没粉他呀 | 宝子 不要顶着zbc的粉籍 我害怕😭,0,2026-05-23,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,希望别人尊重自己的前提是尊重别人,0,2026-05-23,2026-05-29 17:59:37
