post_id,url,keyword,publish_time,author_name,author_type,text,repost_count,comment_count,like_count,topic_tag,crawl_time
5299318630384710,https://weibo.com/6463149370/QFFJl1C50?refer_flag=1001030103_,年轮 原唱,05月16日 21:51,constanceIlIllI,普通用户,差一点犯忌——上次因为谁是年轮原唱在群里吵起来，后来定了一个规则群里禁娱，然而刚刚让问群里一个人谈谈东纶…………我真是多余问。 ​,0,0,0,,2026-05-29 16:19:27
5298882461565445,https://weibo.com/6350731531/QFunQ6zf7?refer_flag=1001030103_,年轮 原唱,05月15日 16:58,海咪梅丽号,普通用户,七届浪姐复盘，谁是最强黑马？ 浪姐乘风2026王心凌张月影娱热点团 L 海咪梅丽号的微博视频 ​,0,0,1,,2026-05-29 16:19:27
5297922703100349,https://weibo.com/7940806930/QF5pQd0xD?refer_flag=1001030103_,年轮 原唱,05月13日 01:24,小狗小猪饲养员,普通用户,什么时候才能在看到wsl粉说他是年轮唯一原唱时能丧失跟粉丝辩论的冲动 ​,0,0,0,,2026-05-29 16:19:27
5297312230278962,https://weibo.com/8013072221/QEPxd1azo?refer_flag=1001030103_,年轮 原唱,05月11日 08:58,墨绿202507,普通用户,汪苏泷《年轮 》其实这首歌词曲原唱都是汪苏泷“世间最毒的仇恨，是有缘却无份。 2 辽源 L 墨绿202507的微博视频 ​,0,1,1,,2026-05-29 16:19:27
5297131789487415,https://weibo.com/7388282866/QEKQaDO6P?refer_flag=1001030103_,年轮 原唱,05月10日 21:01,吃块炸鸡啊,普通用户,嗯嗯嗯，年轮唯一原创、原唱汪苏泷嗯嗯嗯！！ ​,0,2,4,,2026-05-29 16:19:27
5296237696781685,https://weibo.com/5454098454/QEnA5sse1?refer_flag=1001030103_,年轮 原唱,05月08日 09:48,-落花看尽能几醉d4,普通用户,冲着年轮原唱张碧晨爱了  单依纯超话,0,2,229,,2026-05-29 16:19:30
5295905797570893,https://weibo.com/7865142940/QEeWLvLxb?refer_flag=1001030103_,年轮 原唱,05月07日 11:49,碧晨不晨,普通用户, 张碧晨超话 zbc #张碧晨票房破百亿ost女歌手# zbc #张碧晨方强调为年轮唯一原唱# zbc 你把歌词本翻到起边的角落，藏着我们共同的心跳频率 The worn edges of your lyric book hide heartbeat rhythms we share @张碧晨 ​,0,0,1,张碧晨票房破百亿ost女歌手;张碧晨方强调为年轮唯一原唱,2026-05-29 16:19:30
5294813189768273,https://weibo.com/7772410419/QDMwuEZaN?refer_flag=1001030103_,年轮 原唱,05月04日 11:28,褪色眠,普通用户,张碧晨汪苏泷《年轮》事件，藏着一条人间潜规则 ··· L 褪色眠的微博视频 ​,0,1,0,,2026-05-29 16:19:30
5294263676963211,https://weibo.com/7932814455/QDyebtdrR?refer_flag=1001030103_,年轮 原唱,05月02日 23:04,再慢也不懂,普通用户,#汪苏泷明日世界巡回演唱会# 论这次舞台有多好，我会告诉你 🔝80米宽 全球最大内弧形升降大屏 🔝70米宽 全球最大半弧形可视化主舞台 🔝72组 全球最多主舞台升降装置 🔝39米高 首创国内体育场最高内弧形吊装主结构 🔝7米高 国内演唱会最高延伸台升降装置 🔝9米高 国内演唱会最高自动化机甲载具 🔝10吨 国内演唱会最重自动化机甲载具 [唱跳]汪苏泷真的有好好在做演唱会，每一次都不一样，因为他不想让粉丝每次看到的都是一样的舞台，所以他会把每场都做得不一样，他永远会把最好的呈现给泷包，这次的大屏有多大我就不多说了.3个多小时全开麦唱跳，很少有歌手全程唱跳不停的，就连爱豆也不会一直唱跳，所以你真的很用心，了解汪苏泷的看过纪录片的都知道，他学跳舞有多认真，高难度动作边跳边唱，声音依旧稳如CD 这次的出场是在大机器人上唱歌，并巡了一圈，听说这次大机器人有三层楼高，你那么恐高却为了泷包愿意付出，恐高的人都知道，这对心是多大的折磨，你真的很好很好，世巡也是，从天而降，真的很震撼，谢谢汪苏泷，谢谢 虽然我没有去到现场，但我看了一些切片，这次的大屏效果超级牛，《目击者》上桌了，我现在已经不知道如何表达了，就用一个字来表达我的感受，牛！真的超级牛，能把演唱会做得这么好，你是第一个.郑州day.1，不太友好，下了大雨，下雨才是最大的挑战，正常人站在雨里就很难受了，而你每次都是陪泷包一起淋雨，在雨里唱跳那么久仍然坚持着，别说这是应该的，觉得不怎么样的，你可以试试有多难，你在纪录片里说了，你喜欢下雨但不喜欢演唱会下雨，忘不了合肥那场大雨.这次舞台是弯曲的是像月球那样的，每一个主题的舞台都不一样，你这次说，现在才是2026上半年，短短的5个月，你开了3个主题，三年5个主题，汪苏泷你真的牛飞了！ 从《大娱乐家》到《明日世界》你吃了多少苦，我们都有看在眼里，真的，喜欢你汪苏泷，是我做过最对的选择，你真的值得，从籍籍无名到现在的众人追捧，从无人问津到现在的难求一票，从被恶意抢票到现在无人敢挑衅你汪苏泷，从《十万伏特》到《罗曼前传》，从国内巡演到世巡满座，从《慢慢懂》到《问你一个人类梦寐以求的深奥问题》，从被人卖掉版权到现在的版权大王，从年轮双原唱到现在的唯一原唱，从无名时的作词作曲全揽到现在的依旧，从汪苏泷到Silence，从国内火到国外，你值得！ 这次看台也有彩带了，全场喷彩带的歌手屈指可数，从镜头签到喷漆签到桃心体签，汪苏泷的演唱会模式被许多知名歌手学去，镜头签，花车巡，游乐设施，空中飞龙，可见我们的演唱会有多好，演唱会对泷包不仅仅是个演唱会而是家，你问我为什么那么执着于演唱会，因为它不仅仅是个演唱会，那是和城主见面的地方，那是爱的地方，是罗曼城，更是家，我们的距离只能是台上和台下，足够了…汪苏泷每次都会认真看泷包的repo，他会把泷包当家人，是“我们”“汪苏泷和泷包在一起的时候就叫我们”“我最在乎的就是专辑和演唱会”会宠溺的说“当然，她们值得”，活动结束会向所有人180°鞠躬，不断感谢，谢谢你汪苏泷，因为你是汪苏泷，所以我会无条件永远相信你支持你，谢谢汪苏泷 收起 d,0,1,0,汪苏泷明日世界巡回演唱会,2026-05-29 16:19:30
5294200847599129,https://weibo.com/7203476386/QDwAQvSSB?refer_flag=1001030103_,年轮 原唱,05月02日 18:55,油啤酒,普通用户,科班出身的创作鬼才 别再叫他网络歌手 L 油啤酒的微博视频 ​,0,3,26,,2026-05-29 16:19:30
5293813786478673,https://weibo.com/7794675238/QDmwyrboJ?refer_flag=1001030103_,年轮 原唱,05月01日 17:17,宋洪超_,普通用户,韭菜镰刀挥得狠，人设地基塌得稳！旺仔小乔还是凉了...... #演唱会 # 旺仔小乔 #网红# 微博VC计划# L 宋洪超_的微博视频 ​,0,1,1,网红,2026-05-29 16:19:30
5292577772799066,https://weibo.com/7736351971/QCQmZbKae?refer_flag=1001030103_,年轮 原唱,04月28日 07:25,让蛋挞飞一会儿_,普通用户,#歌手2026 张碧晨# 看到很多人想听张碧晨唱年轮，我只想说在歌手这种竞技舞台不唱这种没有技术含量的歌。知道年轮唯一原唱1500万收藏的版本很火了。 ​,0,1,12,歌手2026 张碧晨,2026-05-29 16:19:30
5292435216270972,https://weibo.com/7831824156/QCMF3qjmI?refer_flag=1001030103_,年轮 原唱,04月27日 21:59,_酱南瓜,普通用户,#歌手2026 张碧晨# 张碧晨时隔9年重返《歌手2026》舞台的消息引发广泛关注，多方线索指向她将以首发歌手身份参与节目录制，其OST霸主标签与实力唱功成为大众热议焦点。 @中网传播16 一、加盟信息与节目动态 确认加盟与回归意义 张碧晨符合节目组“国民OST霸主”“时隔9年回归女歌手”的拟邀标签，被曝于4月27日凌晨飞抵长沙，疑似参与签约或彩排。此次回归距离其2017年《歌手》参赛已9年，彼时她以新人身份闯入总决赛，如今携《凉凉》《笼》等百亿播放量OST代表作重返舞台，被视为“从黑马到女王”的蜕变。 @橘子娱乐610 节目赛制与播出安排 创新赛制：节目采用“月度联赛”模式，每月综合现场表现和全网“想看值”投票淘汰末位歌手，新增素人踢馆与国际揭榜赛环节。 @Janice ...7 播出时间：先导片5月16日上线，5月22日19:30湖南卫视与芒果TV双平台直播首播。36 二、实力分析与大众期待 唱功与舞台优势 张碧晨近年现场表现被誉“稳如CD”：跨年晚会高空威亚全开麦零失误、交响演唱会情感张力获央视认可。其嗓音兼具技术性与叙事感，适配节目直播无修音赛制，粉丝呼吁重现《红玫瑰》《胡桃夹子》等经典舞台，或改编《笼》《光的方向》等OST金曲。 @张碧晨316 OST女王行业背书 作为《年轮》《凉凉》等爆款OST原唱，她拥有6首千万收藏单曲，获第32届东方风云榜“亚洲最佳女歌手”认证，流媒体统治力居华语女歌手前列。2026年1月包揽词曲的OST新作《似我似你》登腾讯音乐由你榜第四名。 @腾讯音乐由你 ...548 三、行程关联与悬念 音乐活动重合 其5月24日北京大眼音乐节行程与《歌手》录制期重叠，进一步佐证加盟可能性。节目最终阵容将于4月下旬发布会官宣。 @酸酸欧尼酱4447 注：以上信息综合自节目线索与大众讨论，最终阵容以湖南卫视官方发布为准。 收起 d,0,10,0,歌手2026 张碧晨,2026-05-29 16:19:30
5291322589319464,https://weibo.com/2391160162/QCjIuD6pW?refer_flag=1001030103_,年轮 原唱,04月25日 20:17 转赞人数超过100,阿莎168,普通用户,[乐坛恩怨情仇录] 原唱大战，对簿公堂，背刺内涵...一瓜更比一瓜猛! 原唱大战：谁才是“正主”？ 1. 汪苏泷 vs 张碧晨 ·《年轮》唯一原唱之争（2025.7） • 导火索：网红直播说“《年轮》原唱只有张碧晨”，张碧晨工作室跟进声明“唯一原唱”。 • 汪苏泷反击： ◦ 晒2015年立项邮件：原定男女双版本、双原唱。 ◦ 怒收全部演唱授权，张碧晨此后无法商演再唱《年轮》。 • 核心矛盾：创作权 vs 首唱/走红权，圈内评价“张碧晨背刺原创”。 2*张韶涵与范玮琪早年是同门好姐妹，因合唱《如果的事》被称作经典闺蜜组合。 2008年张韶涵遭母亲卷走家产、诬陷吸毒弃养，事业跌入谷底。危难之际，范玮琪不仅没有相助，还接手其资源、挖走助理，间接落井下石，两人彻底反目。 后续双方常年隔空对峙、粉丝互撕，昔日情谊荡然无存。如今张韶涵事业回春，范玮琪则口碑崩塌，这段昔日姐妹反目的恩怨也成了娱乐圈经典意难平。 3*杨宗纬与吴青峰因歌曲《啊默契》结怨多年。早年吴青峰曾给杨宗纬唱过无版权Demo，未正式签约授权。后来吴青峰将歌曲正式卖给刘宇宁发行，杨宗纬却公开放出旧Demo暗讽对方一歌多卖，引发粉丝争执。 随后杨宗纬更发文用恶意言论嘲讽吴青峰，涉嫌性别歧视与人身攻击，事件彻底发酵。版权方后续发声证实吴青峰拥有完整版权，杨宗纬并未取得合法授权。两人自此公开决裂，再无往来，这场版权与言语冲突也成了乐坛知名恩怨。 4*吴宗宪是周杰伦的伯乐，1997年发掘并签下他，助其出道成名。2002年吴宗宪投资失利负债，将阿尔发唱片及周杰伦合约打包3亿台币卖掉，让周杰伦感觉被“交易”，心生不满。 2005年吴宗宪又爆料双J恋内幕，令周杰伦形象受损，矛盾加深。2015年周杰伦大婚，未邀请吴宗宪，彻底公开决裂。两人多年零互动，直到2026年3月周杰伦送花篮祝贺吴宗宪演唱会，关系才出现缓和迹象。 5*飞儿乐团当年凭借《Lydia》《我们的爱》爆红，主唱Faye詹雯婷、陈建宁、阿沁的铁三角深入人心。后来詹雯婷与阿沁相恋又分手，埋下矛盾。加上合约、版权与创作理念分歧，团队裂痕渐深。 2018年，Faye被突然移出群聊、莫名退团，陈建宁与阿沁直接换上新主唱，双方彻底反目。随后多年互撕打官司，Faye控诉遭伪造签名，双方互相控告名誉、诬告等纠纷，阿沁后来也退出乐团。 直到2025年，詹雯婷与陈建宁才正式和解，这段横跨十几年的恩怨终于落幕，但经典组合再无重聚可能。 6*那英和田震曾是内地乐坛两大天后，实力相当、长期竞争，早有隔阂。2001年南京颁奖礼上，田震票数遥遥领先拿下最受欢迎女歌手，却因主办方临时改规则，奖项被颁给第二名的那英。 田震当场上台怒斥奖项不公，直言这个奖不受，随后摔话筒愤然离场，场面轰动。此事让两人彻底决裂，此后二十多年几乎零互动。田震后来逐渐淡出乐坛，那英则稳居一线，这段颁奖礼恩怨也成了内地乐坛最经典的世纪对峙。 #微博声浪计划# #听见微博# #用声音马住中国年# #音频赋能计划# #汪苏泷# #张碧晨# #周杰伦# #张韶涵# 阿莎168的微博音频 收起 d,0,2,127,微博声浪计划;听见微博;用声音马住中国年;音频赋能计划;汪苏泷;张碧晨;周杰伦;张韶涵,2026-05-29 16:19:33
5290232666656340,https://weibo.com/5222006551/QBRmyrVCk?refer_flag=1001030103_,年轮 原唱,04月21日 21:00 转赞人数超过20,娱乐分分钟,媒体,东北唯一的甜妹汪苏泷，那些杀疯的伤感神曲！ #一分钟精选视频扶持计划# #微博二创视频创作季# #汪苏泷明日世界巡回演唱会# L 娱乐分分钟的微博视频 ​,2,0,41,一分钟精选视频扶持计划;微博二创视频创作季;汪苏泷明日世界巡回演唱会,2026-05-29 16:19:33
5289814154807377,https://weibo.com/7304991188/QBGtxkaCl?refer_flag=1001030103_,年轮 原唱,04月20日 16:23,跟清晨说声晚安丶,普通用户,内娱终于有人硬钢了！汪苏泷的八年维权路，撕开原创者最大的痛 #汪苏泷# #一分钟精选视频扶持计划# L 跟清晨说声晚安丶的微博视频 ​,0,1,0,汪苏泷;一分钟精选视频扶持计划,2026-05-29 16:19:33
5289553465443300,https://weibo.com/7928077876/QBzH4mQ3a?refer_flag=1001030103_,年轮 原唱,04月19日 23:08,熹妃不是从前的莞嫔,普通用户,"当翻唱vs原唱 ,直到原唱一开口 我才知道什么叫降... L 熹妃不是从前的莞嫔的微博视频 ​",0,0,0,,2026-05-29 16:19:33
5289362940231976,https://weibo.com/6018918275/QBuJM0Yly?refer_flag=1001030103_,年轮 原唱,04月19日 18:00 转赞人数超过20,来给你加个祝福,普通用户,芒果台疯了！《再见仇人》拟邀赵露思虞书欣、李荣浩单依纯、汪苏泷张碧晨，这瓜宴绝了 芒果台刚官宣《后会友期》请决裂朋友整活，网友直接喊话：“《再见仇人》安排上！” 本瓜速扒三组顶配“仇人”人选，个个都是撕破脸名场面！ 虞香露丝组：粉丝互撕把正主推成对家 赵露思和虞书欣本来是95花闺蜜，结果剧播后被拉来比演技、比资源。更绝的是，虞粉在赵露思直播间嘴她已故爷爷，两家粉丝直接杀疯了！现在俩人同框都得避嫌，要是在综艺里撞上，谁先开口道歉都能引爆热搜！ 李荣浩单依纯组：版权纠纷把脸丢到外太空 单依纯演唱会翻唱《李白》还改编，关键是李荣浩都明确拒了授权，她跟没看见似的照唱不误！李荣浩直接发证据开撕，单依纯道歉才把事压下去。要是他俩在综艺里合唱《李白》，一个唱原版一个唱改编版，这画面想想就刺激！ 汪苏泷张碧晨组：《年轮》版权撕到没朋友 汪苏泷写的《年轮》，结果张碧晨非说自己是唯一原唱。就像你做了饭，别人盛个饭就说是自己做的，换谁能忍？现在俩人提到《年轮》就互避，要是在综艺里同台，汪苏泷估计能当场把“版权”俩字刻进DNA里！ 只能说芒果台是懂抓马的，这综艺要是真敢做，热搜榜得被承包一整个月！ L 来给你加个祝福的微博视频 收起 d,4,23,28,,2026-05-29 16:19:33
5289404668314895,https://weibo.com/6179910599/QBvP4yT5d?refer_flag=1001030103_,年轮 原唱,04月19日 13:16,娱乐星期九,媒体,#湖南卫视乘风破浪# #杨丞琳年轮说# 演唱会质感拉满😻真·原唱驾到！踢馆圆满成功 L 娱乐星期九的微博视频 ​,0,0,1,湖南卫视乘风破浪,2026-05-29 16:19:33
5289155731918710,https://weibo.com/7911527747/QBplz838W?refer_flag=1001030103_,年轮 原唱,04月18日 20:47,璃为信,普通用户, 饭圈扩关超话 月躺列布雷张碧晨白鹿昀孟 加我默认张碧晨年轮唯一原唱 🈲带月 ​,0,3,3,,2026-05-29 16:19:33
5289058349616348,https://weibo.com/7911569598/QBmOuElEo?refer_flag=1001030103_,年轮 原唱,04月18日 14:20,晨枝兮w厌1227,普通用户, 张碧晨超话 💎 #张碧晨年轮唯一原唱# 恨是铺天盖地的委屈 爱是密密麻麻的心疼 @张碧晨 ​,0,2,0,张碧晨年轮唯一原唱,2026-05-29 16:19:33
5287966433346444,https://weibo.com/6350731531/QAUple2yU?refer_flag=1001030103_,年轮 原唱,04月15日 14:01,海咪梅丽号,普通用户,李荣浩一炮打响版权之争，华语乐坛开团秒跟！ 李荣浩单依纯汪苏泷华晨宇影娱热点团 #一分钟精选视频扶持计划# L 海咪梅丽号的微博视频 ​,0,1,0,一分钟精选视频扶持计划,2026-05-29 16:19:36
5287906421771029,https://weibo.com/1761152021/QASQy7qIZ?refer_flag=1001030103_,年轮 原唱,04月15日 10:03,litinghappy,普通用户,支持张碧晨是年轮唯一原唱，有理有据，张碧晨本人是主动不再现场演唱年轮，不是不能唱哦,0,0,62,,2026-05-29 16:19:36
5287360037916116,https://weibo.com/7913131936/QAEDhxdli?refer_flag=1001030103_,年轮 原唱,04月14日 21:48 转赞人数超过60,晨辰分不清_haodu,普通用户, 张碧晨超话 今天学校第一次开放点歌！然后我就这样水灵灵的听到了年轮！！张碧晨版的！！！！！！！！！是学姐点的啊啊啊啊啊啊张碧晨版本的年轮嗯对呀张碧晨年轮唯一原唱！！！！！！！！前奏一出来我还在想会不会是另一版，然后姐姐一开口我都要飞起来了吧我的天！！！！！！很久没这么激动过了哈哈哈哈哈我听到张碧晨的年轮了！！！ 收起 d,3,25,130,,2026-05-29 16:19:36
5287651558819637,https://weibo.com/6601301433/QAMdtB0od?refer_flag=1001030103_,年轮 原唱,04月14日 17:10,滞波纪,普通用户,当翻唱遇上原唱，谁才是你心中的第一！ 薛之谦｜邓紫棋｜张碧晨｜汪苏泷｜林俊杰｜李佳薇 L 滞波纪的微博视频 ​,0,8,34,,2026-05-29 16:19:36
5287477868757073,https://weibo.com/6534084611/QAHHkAK77?refer_flag=1001030103_,年轮 原唱,04月14日 05:40,颜值向,普通用户,金曲天后蔡健雅的奇妙悖论：原创者隐身，翻唱者登顶——《空白格》《年轮说》《修炼爱情》《遗失的美好》皆成他人高光时刻 #蔡健雅# #汪苏泷# #林俊杰# L 颜值向的微博视频 ​,0,0,0,蔡健雅;汪苏泷;林俊杰,2026-05-29 16:19:36
5287368875577129,https://weibo.com/6086153017/QAERxnoRH?refer_flag=1001030103_,年轮 原唱,04月13日 22:27,娱乐瓜子君,媒体,幸而汪苏泷是位全能型音乐人，原创者的硬气源自对作品的绝对掌控——版权说收就收！ #年轮# #汪苏泷# #张碧晨# L 娱乐瓜子君的微博视频 ​,0,0,1,汪苏泷;张碧晨,2026-05-29 16:19:36
5286941851648847,https://weibo.com/6219648131/QAtKN6UWj?refer_flag=1001030103_,年轮 原唱,04月12日 22:51 转赞人数超过20,超元气小晴,普通用户,#曝旺仔小乔要复出了# 旺仔小乔筹备复出：法律纠纷未解，舆论抵制先行 近日，网红歌手旺仔小乔（原名乔11）被曝筹备复出。粉丝晒出的私信聊天记录显示，她已创作多首新歌，并计划在5月29日生日期间开直播。但这一动向迅速引发两极分化——支持者认为她已沉淀反思，反对者则强调“互联网有记忆”。 争议的核心是未解决的法律纠纷与历史劣迹。2025年，她翻唱《恋爱告急》时冒称原唱，导致鞠婧祎遭网暴；公开否认汪苏泷对《年轮》的创作权，引发版权方收回授权，被多平台封禁。更严重的是，她被曝以“加私人微信”等承诺诱导粉丝打赏80万元未兑现，一名“榜一大哥”已正式起诉其涉嫌欺诈，案件仍在审理中。此外，她曝光素人微信号致其遭网暴，道歉信被扒AI生成（查重率97%），演唱会因争议延期，48小时内掉粉超430万。 今年3月，她曾以新账号“旺仔小瞧”尝试复出，因网友抵制而停更。此次爆料被视作二次试探。多数网友认为应先解决法律纠纷并公开道歉，“劣迹未整改，换个马甲圈钱”的质疑声量最高。若80万元打赏诉讼未决，平台可能持续限制其账号活动，商业合作亦难恢复。 旺仔小乔的复出计划尚未通过官方渠道确认，爆料真实性存疑。法律诉讼结果及平台监管政策将决定最终可行性。互联网有记忆，公众也在等一个真正的交代。 收起 d,8,52,134,曝旺仔小乔要复出了,2026-05-29 16:19:36
5286889260059479,https://weibo.com/7566190983/QAsnY0ftl?refer_flag=1001030103_,年轮 原唱,04月12日 16:05 转赞人数超过100,每天咕咕咕咕咕,普通用户,我刚翻了下旧微博，真觉得我丽就是大吸血包啊，每次一桩桩一件件真的摆出来触目惊心，手段屡试不爽。 1️⃣当初花千骨ost年轮陷入原唱之争，连带着剧集花千骨一样引起热议，此时某人的剧在各平台开始大量发布对比通稿，又是这个联播文艺做了rs词条上rs，存在感是自己给的还是靠拉踩得来的自己知道。 2️⃣楚乔传一直热度都很好，女将军赛道就没有绕过楚乔的，现在因为有了其他版本，近期楚乔传更是话题量激增，考古热度持续上升，然后历史总在重演，某人的剧又来了，又是全平台发大量对比通稿，至今不知道此人到底能不能独立行走。 一个人的爆剧和角色的生命力不是靠拉踩别人得来的，手段清不清白自己知道。 收起 d,3,13,219,,2026-05-29 16:19:36
5286887384158459,https://weibo.com/7805399672/QAskWhrNV?refer_flag=1001030103_,年轮 原唱,04月12日 14:34,铭牌海带条,普通用户,#曝旺仔小乔要复出了# 旺仔小乔复出传闻：舆论两极，硬伤待解 目前 #曝旺仔小乔要复出了# 仍为非官方爆料，据粉丝透露，她计划5月29日生日当天直播互动并已筹备新歌；但2026年3月曾用“旺仔小瞧”换壳复出，因头像、音色、手势高度相似遭抵制后停更，舆论呈现粉丝期待、多数抵制的两极分化。 核心争议点（未解决的旧账） - 版权失范：翻唱《恋爱告急》冒称原唱致原唱遭网暴；称《年轮》原唱仅张碧晨，否认汪苏泷创作权，版权方收回授权。 - 言行失德：直播辱骂粉丝“没刷100万不配说话”，公开素人微信号引导网暴。 - 法律纠纷：被“榜一大哥”以欺诈性诱导消费起诉索赔80万元，同时反诉前主播索赔百万，案件均未审结。 - 诚意不足：过往道歉信被指AI生成、查重率高，回避核心问题。 复出前景与行业启示 - 复出难度极高：未解决的法律与版权问题、公众信任透支、换壳复出的负面印象，叠加平台合规趋严，正式复出阻力极大。 - 行业启示：网红与音乐人需坚守版权底线、规范商业行为、真诚面对争议；否则即便有流量，也难获得长期公众认可。 收起 d,0,5,6,曝旺仔小乔要复出了,2026-05-29 16:19:36
5286879764419158,https://weibo.com/7531180386/QAs8EixCK?refer_flag=1001030103_,年轮 原唱,04月12日 14:03,-昸眠,普通用户,旺仔小乔的复出传闻近期引发热议，粉丝晒出聊天记录称其将携新歌回归并计划生日直播互动，但舆论焦点迅速集中于她尚未解决的法律纠纷与历史劣迹。 一、复出动态与粉丝支持 新歌筹备与生日计划： 粉丝公开的私信记录显示，旺仔小乔透露已创作多首新作品，并计划在生日期间（具体日期未公开）通过直播与粉丝互动，部分支持者将此视为正式回归的信号。 复出试水与阻力： 2026年3月，她曾以“旺仔小瞧”为名开通小号试水，因头像、声线及直播手势与原账号高度相似遭网友识别，引发抵制后停更。此次回归消息再度登上热搜，但多数网友质疑其回避历史问题。诱导打赏案：2025年一名粉丝以“虚假承诺加微信、送演唱会福利”为由起诉其诱导打赏80万元，案件仍在审理中。 高额违约金争议：2026年3月，她起诉多名前主播“违约”，每人索赔百万赔偿金，远超主播实际收入（仅数万元），被批“以诉牟利”。 历史劣迹未整改： 版权侵权：翻唱《恋爱告急》时冒称原唱，致原唱者鞠婧祎遭网暴；否认汪苏泷对《年轮》的创作权，致版权方收回授权。 煽动网暴：直播中公开素人微信号引导粉丝攻击，辩称“微信号可修改不算隐私”。 商业信任崩塌：2025年蒙面演唱会定价968元（接近一线歌手票价），但90分钟演出中原创曲目仅7首，被指“割韭菜”，48小时内掉粉430万。 收起 d,0,0,0,,2026-05-29 16:19:36
5286874144051270,https://weibo.com/7417035357/QArZAgZV4?refer_flag=1001030103_,年轮 原唱,04月12日 13:41,丨only-1丨,普通用户,#曝旺仔小乔要复出了# 旺仔小乔的复出传闻近期在社交平台持续发酵，部分粉丝通过聊天记录爆料其将携新歌回归并计划生日直播，但舆论焦点迅速转向其尚未解决的多重法律纠纷与劣迹风波，复出前景面临严峻挑战。 当前旺仔小乔深陷两起重大诉讼：一是2025年“榜一大哥”起诉的80万元诱导打赏案，原告指控其通过“添加私人微信”“提供演唱会福利”等虚假承诺诱导消费，该案至今未审结；二是2026年3月对多名前主播提起的高额违约金诉讼，单人索赔金额达百万级。后者因索赔金额远超涉事主播实际年收入（仅数万元），被舆论质疑“以诉讼牟利”，代理律师亦公开建议撤诉以避免进一步损害公众形象。两起案件若败诉，其或将面临巨额赔偿及平台追加封禁处罚。 2026年初，疑似其操控的新账号“旺仔小瞧”在抖音活跃，因头像、音色、直播手势与原账号高度一致，被网友确认为“换皮复出”。此举因未解决历史劣迹问题（包括诱导打赏争议、版权侵权、煽动网暴等），引发全网抵制。此前其主账号自2025年底停更后，尝试转型短剧亦未获市场认可，商业价值彻底崩盘——主账号掉粉超695万，多平台账号遭禁言或封禁，品牌合作全面终止。 其复出可能性依赖于法律纠纷的妥善解决及对劣迹问题的实质性整改。然而，历史污点已造成不可逆的声誉损伤：从千万粉丝头部网红沦为全网抵制对象，“以诉讼牟利”“换皮圈钱”等标签进一步透支公众信任。即便通过原创作品与生日直播等动作试探复出，舆论仍聚焦于其过往争议行为，如《年轮》原唱风波中与汪苏泷、张碧晨的版权纠纷，导致歌曲授权被收回等事件。 短期内，旺仔小乔的复出阻力远大于机遇。法律风险未消解、公众抵制情绪未缓和、商业价值未恢复，构成三重障碍。若试图重返公众视野，必须公开法律诉讼进展，系统整改历史问题，并通过持续的专业输出（如原创音乐）与真诚沟通重建信任。但历史污点对公众形象的长期损伤难以逆转，复出之路注定充满争议且前景未卜。 收起 d,0,0,9,曝旺仔小乔要复出了,2026-05-29 16:19:39
5286870615588886,https://weibo.com/7020962741/QArTTnrVk?refer_flag=1001030103_,年轮 原唱,04月12日 13:27,欣姐是女王_,普通用户,#曝旺仔小乔要复出了# 来来来，帮你们总结一下旺仔小乔的事情： 1. 翻唱《年轮》等歌曲时，不尊重原唱与创作者，乱讲版权、误导粉丝，导致版权被收回。 2. 开蒙面演唱会票价过高，被质疑割韭菜，后宣布延期。 3. 直播态度差、怼粉丝、疑似煽动网暴、诱导打赏，还被榜一大哥起诉索要打赏费用。 4. 道歉信被查出抄袭AI生成，毫无诚意。 5. 多平台账号受限、大量掉粉，2026年换小号复出也被网友抵制。 简单说就是：版权乱讲、割韭菜、言行翻车、口碑崩塌、复出被拒。 就这样劣质的人居然还好意思复出？我相信她复出以后肯定还有很多人喜欢她，大把的人追捧她。 收起 d,0,0,0,曝旺仔小乔要复出了,2026-05-29 16:19:39
5286851142486300,https://weibo.com/7279617703/QArouaqNC?refer_flag=1001030103_,年轮 原唱,04月12日 13:01 转赞人数超过100,-可乐要加冰鸭-,普通用户,#曝旺仔小乔要复出了# 粉丝分享的私信显示，旺仔小乔透露已创作多首新歌，可能通过直播形式庆祝生日 2025年，她因版权侵权（如翻唱《恋爱告急》冒称原唱、否认汪苏泷对《年轮》的创作权）被多平台封禁并掉粉超695万。 ​,2,22,175,曝旺仔小乔要复出了,2026-05-29 16:19:39
5286858462595584,https://weibo.com/6970729616/QArAiaTeg?refer_flag=1001030103_,年轮 原唱,04月12日 12:39,斑马钥睡觉,普通用户,"#曝旺仔小乔要复出了# 4月12日有粉丝晒出与旺仔小乔的私信对话，显示她自称创作了新歌，并计划在生日（5月29日）通过直播与粉丝互动。同时多个认证账号提到她清空了社交账号内容，疑似为复出做准备。这些是支持复出说的直接证据。 但争议背景相当复杂。2025年7月她因蒙面演唱会引发多重问题：968元高价票但原创曲目仅7首；被质疑假唱（现场音频与原版相似度99%）；更严重的是版权纠纷——她曾称《恋爱告急》原唱是自己，还在直播中坚称《年轮》""原唱只能是张碧晨""，否认汪苏泷的创作者身份。这些言论导致版权方收回授权，张碧晨工作室也停演以示抗议。 法律风险更不容忽视。 收起 d",0,5,0,曝旺仔小乔要复出了,2026-05-29 16:19:39
