comment_id,source_post_id,source_post_url,publish_time,author_name,text_raw,text_clean,like_count,reply_count,platform,stance,frame,emotion,event_stage,keyword_hit,is_valid,crawl_time,stance_confidence,frame_confidence,confidence
5192698166249124,5192687763849788,https://weibo.com/2318910945/PCTeog9vm?refer_flag=1001030103_,Sat Jul 26 16:39:41 +0800 2025,你可真是我的小心肝,艾玛~这都能上阿？？这都能上的话…我也能上~~[喵喵],艾玛~这都能上阿？？这都能上的话我也能上~~,371,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 14:09:21,1.0,1.0,1.0
5192198183978293,5192180966884693,https://weibo.com/6004281123/PCG2YsT1r?refer_flag=1001030103_,Fri Jul 25 07:32:56 +0800 2025,宇宙空想艺术家,其实华晨宇粉丝最开心[笑cry],其实华晨宇粉丝最开心,370,0,weibo,unclear,fan_conflict,unclear,response,粉丝,1,2026-05-30 14:58:00,0.3196,0.2363,0.278
5192346431392844,5192314130530481,https://weibo.com/2318910945/PCJvL2e09?refer_flag=1001030103_,Fri Jul 25 17:22:01 +0800 2025,HAOELE-,汪苏泷方及粉丝自始至终坚持「双原唱」，从未否认过张碧晨方原唱身份，作为剧方邀约的「作词作曲+演唱」者立项之初便为原唱，收回一切授权后也坚称双原唱；张碧晨方引导粉丝并官方宣称「唯一原唱」，不尊重他人劳动成果，引导粉丝挑起对立，且列举的证据均为「主观上传无真实性」原创音乐人无妄之灾。,汪苏泷方及粉丝自始至终坚持「双原唱」，从未否认过张碧晨方原唱身份，作为剧方邀约的「作词作曲+演唱」者立项之初便为原唱，收回一切授权后也坚称双原唱；张碧晨方引导粉丝并官方宣称「唯一原唱」，不尊重他人劳动成果，引导粉丝挑起对立，且列举的证据均为「主观上传无真实性」原创音乐人无妄之灾。,370,1,weibo,support_zhang,creator_identity,unclear,response,唯一原唱;作词作曲;授权,1,2026-05-30 14:58:18,0.0561,0.856,0.456
5192276487964626,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 12:44:05 +0800 2025,路海長青夜曠_,回复@星辰与你皆为永恒:汪峰不是收回版权，是因为他们没版权还拿汪峰的歌到处巡演，可以拿人家的歌吃饭，但是不能拿来买房买车,回复,369,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 11:25:45,1.0,1.0,1.0
5192696014311346,5192687763849788,https://weibo.com/2318910945/PCTeog9vm?refer_flag=1001030103_,Sat Jul 26 16:31:08 +0800 2025,吃一口鱼丸99,无需多言，有真相有事实 http://t.cn/A6F2J2VY,无需多言，有真相有事实,369,6,weibo,neutral,legal_discussion,unclear,response,,1,2026-05-30 14:35:29,1.0,1.0,1.0
5192195388998718,5192180966884693,https://weibo.com/6004281123/PCG2YsT1r?refer_flag=1001030103_,Fri Jul 25 07:21:50 +0800 2025,Harelyn_Y,wsl粉丝一开始只是针对某网红错误发言，说这个歌是双原唱，并未否定另一位女原唱，而另一位原唱粉丝非要开除wsl这个原创+原唱，并且各大平台都已认证此歌为双原唱，10年前的来往邮件都明确了男女版同时存在，但最后女方正主直接下场非要争这个“唯一”，搞不懂这种忘恩负义的行为。,wsl粉丝一开始只是针对某网红错误发言，说这个歌是双原唱，并未否定另一位女原唱，而另一位原唱粉丝非要开除wsl这个原创+原唱，并且各大平台都已认证此歌为双原唱，10年前的来往邮件都明确了男女版同时存在，但最后女方正主直接下场非要争这个唯一，搞不懂这种忘恩负义的行为。,367,2,weibo,anti_fanwar,fan_conflict,confused,response,粉丝,1,2026-05-30 14:42:24,1.0,1.0,1.0
5192378572080704,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 19:29:44 +0800 2025,mlumicon,就是这波格局小了 人家粉丝之前都一直说双原唱了 非要装 搞清楚爆剧ost谁唱都能火,就是这波格局小了 人家粉丝之前都一直说双原唱了 非要装 搞清楚爆剧ost谁唱都能火,367,0,weibo,anti_fanwar,fan_conflict,supportive,response,粉丝,1,2026-05-30 13:50:53,1.0,1.0,1.0
5194234495765200,5194233254511737,https://weibo.com/6275217849/PDxr7iVHX?refer_flag=1001030103_,Wed Jul 30 22:24:31 +0800 2025,咻小姐-,那你让汪苏泷的粉丝也别发了啊,那你让汪苏泷的粉丝也别发了啊,367,0,weibo,anti_fanwar,fan_conflict,unclear,debate,粉丝,1,2026-05-30 20:07:39,1.0,1.0,1.0
5192267847701192,5192232709657176,https://weibo.com/5660519061/PCHoqEwgU?refer_flag=1001030103_,Fri Jul 25 12:09:45 +0800 2025,下个拐角遇见-,双原唱，如果一开始不是双原唱，汪苏泷根本不会争这个。可能因为女版比较火，所以大家默认张碧晨是原唱。当初容祖儿的就让这大雨全都落下也是汪写的，他也唱了，但他也说了容祖儿是原唱他不是。所以汪是拎得清的，不存在说他看年轮火了就补票也要说自己是原唱,双原唱，如果一开始不是双原唱，汪苏泷根本不会争这个。可能因为女版比较火，所以大家默认张碧晨是原唱。当初容祖儿的就让这大雨全都落下也是汪写的，他也唱了，但他也说了容祖儿是原唱他不是。所以汪是拎得清的，不存在说他看年轮火了就补票也要说自己是原唱,366,24,weibo,support_zhang,original_singer,unclear,response,,1,2026-05-30 13:53:57,1.0,1.0,1.0
5192379830372301,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 19:34:44 +0800 2025,萨摩耶的狼骑士,就是不能唱装啥呢[允悲],就是不能唱装啥呢,365,0,weibo,unclear,fan_conflict,unclear,response,,1,2026-05-30 13:52:21,0.4045,0.217,0.3108
5192198582960677,5192180966884693,https://weibo.com/6004281123/PCG2YsT1r?refer_flag=1001030103_,Fri Jul 25 07:34:31 +0800 2025,蛋黄果味的大西瓜,张碧晨首发的是女生版，所以她是原唱。汪苏泷首发的是男生版，所以他也是原唱。而这两首歌都是年轮，只不过编曲有些不同，所以此情况为双原唱。张碧晨可以说自己是年轮女生版唯一原唱，但光说年轮就是双原唱，因为男生版是汪苏泷首发。[鲜花],张碧晨首发的是女生版，所以她是原唱。汪苏泷首发的是男生版，所以他也是原唱。而这两首歌都是年轮，只不过编曲有些不同，所以此情况为双原唱。张碧晨可以说自己是年轮女生版唯一原唱，但光说年轮就是双原唱，因为男生版是汪苏泷首发。,364,18,weibo,support_wang,original_singer,unclear,response,唯一原唱,1,2026-05-30 14:42:24,1.0,1.0,1.0
5193721374052361,5193720854480906,https://weibo.com/7883519618/PDk6FiNGG?refer_flag=1001030103_,Tue Jul 29 12:25:33 +0800 2025,你们老大是谁叫祂出来,我一向相信超过限度的恶意会反噬[羞嗒嗒][来抱抱],我一向相信超过限度的恶意会反噬,363,1,weibo,anti_fanwar,fan_conflict,unclear,debate,,1,2026-05-30 19:54:53,1.0,1.0,1.0
5192253510780967,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 11:12:47 +0800 2025,stage1st宅社区是生k,当年那个事也很迷惑，自己发生关系怀孕，偷偷把孩子生下来，华不是啥好人，她也没有多好吧，搞不懂当时为啥全网夸她[允悲],当年那个事也很迷惑，自己发生关系怀孕，偷偷把孩子生下来，华不是啥好人，她也没有多好吧，搞不懂当时为啥全网夸她,361,0,weibo,anti_fanwar,fan_conflict,confused,response,,1,2026-05-30 11:26:04,1.0,1.0,1.0
5192218795051419,5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,Fri Jul 25 08:54:50 +0800 2025,就要吃煎荷包蛋,哎   少了一首代表作,哎 少了一首代表作,359,0,weibo,unclear,fan_conflict,unclear,response,,1,2026-05-30 11:53:21,0.2693,0.2123,0.2408
5192217631130381,5192180966884693,https://weibo.com/6004281123/PCG2YsT1r?refer_flag=1001030103_,Fri Jul 25 08:50:12 +0800 2025,苏宇恒,还彻底告别，难道是她很想告别吗，现在只是遇到喜欢又买不起的东西硬说不喜欢而已,还彻底告别，难道是她很想告别吗，现在只是遇到喜欢又买不起的东西硬说不喜欢而已,357,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 14:37:01,1.0,1.0,1.0
5193058754758742,5193051066600340,https://weibo.com/5663510996/PD2GmrH36?refer_flag=1001030103_,Sun Jul 27 16:32:32 +0800 2025,脆角妙不妙,本来一开始说的就是双原唱啊[可爱]是你家ss 姐姐说自己是唯一原唱[无聊],本来一开始说的就是双原唱啊是你家ss 姐姐说自己是唯一原唱,356,12,weibo,support_wang,original_singer,unclear,debate,唯一原唱,1,2026-05-30 14:04:15,1.0,1.0,1.0
5192378780487815,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 19:30:34 +0800 2025,椰叽Q汪,这都能扯上爱男 你们真没救了,这都能扯上爱男 你们真没救了,354,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 13:53:39,1.0,1.0,1.0
5192359320752027,5192314130530481,https://weibo.com/2318910945/PCJvL2e09?refer_flag=1001030103_,Fri Jul 25 18:13:14 +0800 2025,流行语录集锦,不能因为汪苏泷是创作者就说他是原唱，原唱是指誰第一个发行演唱的这首歌，毫无疑问是张碧晨，汪苏泷公司真搞笑，如果周杰伦也把写给别人的歌手再唱一遍，也说他是原唱吗。。,不能因为汪苏泷是创作者就说他是原唱，原唱是指誰第一个发行演唱的这首歌，毫无疑问是张碧晨，汪苏泷公司真搞笑，如果周杰伦也把写给别人的歌手再唱一遍，也说他是原唱吗。。,353,36,weibo,neutral,copyright_authorization,mocking,response,,1,2026-05-30 14:58:18,1.0,1.0,1.0
5192588397120038,5192585713025889,https://weibo.com/6867350206/PCQzNcHaF?refer_flag=1001030103_,Sat Jul 26 09:23:30 +0800 2025,小小鲨1128,这局面也太尴尬了吧,这局面也太尴尬了吧,353,8,weibo,unclear,fan_conflict,unclear,response,,1,2026-05-30 19:54:59,0.2846,0.219,0.2518
5192195868723727,5192180966884693,https://weibo.com/6004281123/PCG2YsT1r?refer_flag=1001030103_,Fri Jul 25 07:23:44 +0800 2025,·樱甜染绵朵·,汪苏泷方及粉丝自始至终坚持「双原唱」，从未否认过张碧晨方原唱身份，作为剧方邀约的「作词作曲+演唱」者立项之初便为原唱，收回一切授权后也坚称双原唱；张碧晨方引导粉丝并官方宣称「唯一原唱」，不尊重他人劳动成果，引导粉丝挑起对立，且列举的证据均为「主观上传无真实性」原创音乐人无妄之灾。,汪苏泷方及粉丝自始至终坚持「双原唱」，从未否认过张碧晨方原唱身份，作为剧方邀约的「作词作曲+演唱」者立项之初便为原唱，收回一切授权后也坚称双原唱；张碧晨方引导粉丝并官方宣称「唯一原唱」，不尊重他人劳动成果，引导粉丝挑起对立，且列举的证据均为「主观上传无真实性」原创音乐人无妄之灾。,352,2,weibo,support_wang,creator_identity,unclear,response,唯一原唱;作词作曲;授权,1,2026-05-30 14:56:31,1.0,1.0,1.0
5192238121881788,5192180966884693,https://weibo.com/6004281123/PCG2YsT1r?refer_flag=1001030103_,Fri Jul 25 10:11:38 +0800 2025,谷鸟吟晴日z,我国著作权法中没有对于原唱的定义，在司法判例中所谓原唱对应的就是表演者权利，而表演者权利的来源于第十条著作人的授权，所以请问张碧晨声明上面所谓“第一个演唱并发行的人就是原唱”这一援引的来处是？ [哈哈],我国著作权法中没有对于原唱的定义，在司法判例中所谓原唱对应的就是表演者权利，而表演者权利的来源于第十条著作人的授权，所以请问张碧晨声明上面所谓第一个演唱并发行的人就是原唱这一援引的来处是？,352,0,weibo,neutral,legal_discussion,unclear,response,著作权;授权;声明,1,2026-05-30 14:37:58,1.0,1.0,1.0
5192204337548259,5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,Fri Jul 25 07:57:23 +0800 2025,CYX要天天有假,告别 还搞煽情 凭你们这个格局 你们早该告别了,告别 还搞煽情 凭你们这个格局 你们早该告别了,351,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 11:46:23,1.0,1.0,1.0
5192284317943226,5192276898218966,https://weibo.com/6134393125/PCIxHyu7Y?refer_flag=1001030103_,Fri Jul 25 13:15:12 +0800 2025,一只炸炸炸鸡腿子,私生出身 偷偷生个孩子 到底人品咋样呢,私生出身 偷偷生个孩子 到底人品咋样呢,349,23,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 19:24:43,1.0,1.0,1.0
5192696457334847,5192687763849788,https://weibo.com/2318910945/PCTeog9vm?refer_flag=1001030103_,Sat Jul 26 16:32:54 +0800 2025,爱chocolate的尾巴,来时路是做私生,来时路是做私生,349,0,weibo,unclear,fan_conflict,unclear,response,,1,2026-05-30 14:09:21,0.2785,0.2079,0.2432
5192696677272073,5192687763849788,https://weibo.com/2318910945/PCTeog9vm?refer_flag=1001030103_,Sat Jul 26 16:33:46 +0800 2025,多次拒绝范德彪,这都第几波回应了[允悲],这都第几波回应了,347,0,weibo,unclear,copyright_authorization,unclear,response,,1,2026-05-30 14:10:51,0.2726,0.1963,0.2344
5192195103524116,5192180966884693,https://weibo.com/6004281123/PCG2YsT1r?refer_flag=1001030103_,Fri Jul 25 07:20:42 +0800 2025,z忒y,转：【因为我之前未被告知还有别的版本，所以我肯定就是唯一原唱啦[挤眼]】，歌曲版权方音乐平台方都认定的《年轮》双原唱，这个工作室仰着大脸带着前后矛盾的文字和没有法律效力的登记系统来开除别人原唱籍啦[挤眼],转：【因为我之前未被告知还有别的版本，所以我肯定就是唯一原唱啦】，歌曲版权方音乐平台方都认定的《年轮》双原唱，这个工作室仰着大脸带着前后矛盾的文字和没有法律效力的登记系统来开除别人原唱籍啦,346,2,weibo,neutral,legal_discussion,mocking,response,唯一原唱;法律,1,2026-05-30 14:56:42,1.0,0.1734,0.5867
5192257024037514,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 11:26:45 +0800 2025,修勾指定饲养员,版权方收回版权也不行？[笑cry]能不能尊重一下原创，人家也没否认过张碧晨原唱啊，甚至一直说双原唱，反而这位在那莫名其妙演起来了吧,版权方收回版权也不行？能不能尊重一下原创，人家也没否认过张碧晨原唱啊，甚至一直说双原唱，反而这位在那莫名其妙演起来了吧,346,0,weibo,neutral,copyright_authorization,confused,response,版权方,1,2026-05-30 11:30:36,1.0,1.0,1.0
5192261039822150,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 11:42:42 +0800 2025,顶级懒鬼积劳成疾,回复@Loraemon:我该怎么叫醒一个装睡的人[笑cry]到底谁说原创和原唱是一件事了，到底谁说了？你要不要出去看看热搜，热搜上现在还挂着“年轮标了双原唱”，里面截图就是标了两个原唱[允悲],回复,346,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 11:28:04,1.0,1.0,1.0
5192253677245084,5192232709657176,https://weibo.com/5660519061/PCHoqEwgU?refer_flag=1001030103_,Fri Jul 25 11:13:27 +0800 2025,我要7雪糕,原本就是双原唱，汪苏泷承认双原唱，张一上来就是自己是唯一的原唱，否认汪，硬气咋不把版权买过来啊[允悲]，,原本就是双原唱，汪苏泷承认双原唱，张一上来就是自己是唯一的原唱，否认汪，硬气咋不把版权买过来啊，,345,0,weibo,support_wang,original_singer,unclear,response,,1,2026-05-30 13:56:27,0.5681,0.3242,0.4462
5192257759874680,5192180966884693,https://weibo.com/6004281123/PCG2YsT1r?refer_flag=1001030103_,Fri Jul 25 11:29:40 +0800 2025,哈哈我又是谁呢,我真笑了  我2011年就听过汪苏泷唱的了 那时候还是网络歌手 后来才录制花千骨版的,我真笑了 我2011年就听过汪苏泷唱的了 那时候还是网络歌手 后来才录制花千骨版的,345,0,weibo,anti_fanwar,fan_conflict,mocking,response,,1,2026-05-30 14:36:07,1.0,1.0,1.0
5192700481244359,5192687763849788,https://weibo.com/2318910945/PCTeog9vm?refer_flag=1001030103_,Sat Jul 26 16:48:53 +0800 2025,loveJealous123,张碧晨真的是我见过最绿茶的女明星了！以后谁还敢和她合作，给她写歌。,张碧晨真的是我见过最绿茶的女明星了！以后谁还敢和她合作，给她写歌。,345,4,weibo,neutral,copyright_authorization,unclear,response,,1,2026-05-30 14:15:20,1.0,1.0,1.0
5192312288187507,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 15:06:21 +0800 2025,谎言如初666,回复@火星人晨曦yu:这就来护主了[允悲]怪不得hcy上了套[打call]好样的zbc，给花带来了孩子,回复,344,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 11:25:18,1.0,1.0,1.0
5192266474067673,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 12:04:18 +0800 2025,ryidbcgxj,回复@Loraemon:林夕和方文山是专业的词曲创作人，他们是歌手吗？你是会类比的,回复,343,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 11:27:58,1.0,1.0,1.0
5192403058164320,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 21:07:01 +0800 2025,鱼和水211,永远都要尊重词曲作者，她永远只是演唱者而已。,永远都要尊重词曲作者，她永远只是演唱者而已。,343,0,weibo,neutral,creator_identity,unclear,response,词曲作者,1,2026-05-30 13:33:16,1.0,1.0,1.0
5192215869789205,5192180966884693,https://weibo.com/6004281123/PCG2YsT1r?refer_flag=1001030103_,Fri Jul 25 08:43:13 +0800 2025,慢慢很慢,“唯一原唱”这种说法，特别像粉丝在评论区里刷屏的话术[允悲],唯一原唱这种说法，特别像粉丝在评论区里刷屏的话术,342,0,weibo,support_wang,fan_conflict,unclear,response,唯一原唱;粉丝,1,2026-05-30 14:36:07,1.0,1.0,1.0
5192250284050430,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 10:59:58 +0800 2025,Pin-kele,妈是张想告别吗，是人家不让你们唱了，破如防的说告别，哈哈哈哈哈,妈是张想告别吗，是人家不让你们唱了，破如防的说告别，哈哈哈哈哈,342,3,weibo,support_zhang,original_singer,mocking,response,,1,2026-05-30 11:36:51,1.0,1.0,1.0
5192256558727244,5192232709657176,https://weibo.com/5660519061/PCHoqEwgU?refer_flag=1001030103_,Fri Jul 25 11:24:53 +0800 2025,源源_小源,我也搞不懂搞这声明是干啥？我甚至凌晨看了这声明，第一的怀疑就是妥妥的为wzxq挡刀。人家是不是很有资本妥妥的让你出来这样子干？[汗][汗][汗],我也搞不懂搞这声明是干啥？我甚至凌晨看了这声明，第一的怀疑就是妥妥的为wzxq挡刀。人家是不是很有资本妥妥的让你出来这样子干？,342,0,weibo,neutral,platform_meta,confused,response,声明,1,2026-05-30 13:53:57,1.0,1.0,1.0
5192466705942589,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Sat Jul 26 01:19:57 +0800 2025,洱海大金毛,懂了，二房东一个。她的租客租了房满世界嚷嚷闹大了，为了不犯法必须硬着头皮说自己就是房东[doge],懂了，二房东一个。她的租客租了房满世界嚷嚷闹大了，为了不犯法必须硬着头皮说自己就是房东,342,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 13:21:31,1.0,1.0,1.0
5192394988586984,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 20:34:58 +0800 2025,路路1026,去查一下法律规定吧[流汗]原唱歌手发行方享有歌曲永久演唱权，歌是汪苏泷的不假，他拥有所有权，但是张碧晨同样拥有演唱权，都受法律保护,去查一下法律规定吧原唱歌手发行方享有歌曲永久演唱权，歌是汪苏泷的不假，他拥有所有权，但是张碧晨同样拥有演唱权，都受法律保护,340,0,weibo,neutral,legal_discussion,unclear,response,永久演唱权;法律,1,2026-05-30 13:47:44,1.0,1.0,1.0
5192402314724246,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 21:04:04 +0800 2025,你的眼里有光123,看图说话吧[doge] http://t.cn/A6FZmRtX,看图说话吧,340,38,weibo,unclear,fan_conflict,unclear,response,,1,2026-05-30 13:26:39,0.358,0.2774,0.3177
5194234691060273,5194233254511737,https://weibo.com/6275217849/PDxr7iVHX?refer_flag=1001030103_,Wed Jul 30 22:25:16 +0800 2025,不二吖吖吖吖,如果他们只是单纯帮正主争原唱也就算，但这几天给张碧晨造的黄谣也是太多了，内娱对女明星能不能不要一上来就是造黄谣围剿,如果他们只是单纯帮正主争原唱也就算，但这几天给张碧晨造的黄谣也是太多了，内娱对女明星能不能不要一上来就是造黄谣围剿,340,9,weibo,anti_fanwar,fan_conflict,unclear,debate,,1,2026-05-30 20:07:29,1.0,1.0,1.0
5192427040415912,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 22:42:20 +0800 2025,杞人优天7,我的眼睛在你那儿放了300年，怎么就成你的东西了？ http://t.cn/A6FwUVF9,我的眼睛在你那儿放了300年，怎么就成你的东西了？,339,18,weibo,neutral,copyright_authorization,unclear,response,,1,2026-05-30 13:19:23,1.0,1.0,1.0
5191819461657000,5191526653367765,https://weibo.com/2099868183/PCp1De86N?refer_flag=1001030103_,Thu Jul 24 06:28:02 +0800 2025,八五三月二十一_,汪苏泷也写了很多歌给别人唱啊，你又在叫什么，联名一整张专辑都是给别人唱的，其中就是大热的就让这大雨全都落下，还有行走的鱼。,汪苏泷也写了很多歌给别人唱啊，你又在叫什么，联名一整张专辑都是给别人唱的，其中就是大热的就让这大雨全都落下，还有行走的鱼。,338,0,weibo,anti_fanwar,fan_conflict,unclear,outbreak,,1,2026-05-30 19:46:34,1.0,1.0,1.0
5192164619321499,5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,Fri Jul 25 05:19:34 +0800 2025,Silence丶琦琦吖,来回应 http://t.cn/A6F75CJB,来回应,337,0,weibo,unclear,copyright_authorization,unclear,response,,1,2026-05-30 11:46:34,0.2726,0.1963,0.2344
5192212864044355,5192205293585268,https://weibo.com/7874002693/PCGGdf2GU?refer_flag=1001030103_,Fri Jul 25 08:31:16 +0800 2025,好趣味万元榜,本质还是zbc吧，双原唱说唯一原唱，不知道的还以为支持wzxq呢[笑cry][笑cry][笑cry],本质还是zbc吧，双原唱说唯一原唱，不知道的还以为支持wzxq呢,337,0,weibo,support_wang,original_singer,supportive,response,唯一原唱,1,2026-05-30 19:40:10,1.0,1.0,1.0
5192266189635770,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 12:03:09 +0800 2025,何须扬帆,确实，真的很无语，一个网红搞出来的事情，结果两个真正歌手互掐起来，这事情不管是定义双原唱还是张原唱汪创作，或者汪原唱创作，都是授权和歌手的事。完全可以好好沟通的，结果选择最差的方式，一个告别一个收回。年轮没错，不该成为牺牲品。,确实，真的很无语，一个网红搞出来的事情，结果两个真正歌手互掐起来，这事情不管是定义双原唱还是张原唱汪创作，或者汪原唱创作，都是授权和歌手的事。完全可以好好沟通的，结果选择最差的方式，一个告别一个收回。年轮没错，不该成为牺牲品。,337,0,weibo,neutral,copyright_authorization,unclear,response,授权,1,2026-05-30 11:27:58,1.0,1.0,1.0
5192389556701665,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 20:13:23 +0800 2025,曲奇老餅幹_,[允悲]在韩国回来的是不一样哈、韩国的偷学整老明白了、能举一反三,在韩国回来的是不一样哈、韩国的偷学整老明白了、能举一反三,337,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 13:43:07,1.0,1.0,1.0
5192240467018488,5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,Fri Jul 25 10:20:57 +0800 2025,一口素菜包,[允悲][允悲][允悲]我在张碧晨唯三喜欢她唱的歌里，全是汪苏泷写的。。。。,我在张碧晨唯三喜欢她唱的歌里，全是汪苏泷写的。。。。,336,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 11:37:02,1.0,1.0,1.0
5192273994453092,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 12:34:11 +0800 2025,离异蛋处男,回复@火星人晨曦yu:这首歌最主要就是因为当年花千骨的爆火才火了起来，张碧晨唱一股口水味，从来没觉得好听过,回复,334,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 11:25:46,1.0,1.0,1.0
5192425099237205,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 22:34:37 +0800 2025,一定会变美的,你这不就是被误导的典型案例吗 这首歌是双原唱 男版女版各一个版本的原唱 且汪苏泷还是这首歌的原创 作词作曲都是他 还有他也是这首歌的原唱 女方家粉丝非要说她是唯一的原唱 这把另一个原唱置于何地 这不是直接否认人家也是原唱之一了吗 这是在干嘛？？她们没有否认原创 倒是否认他是原唱之一了[微笑],你这不就是被误导的典型案例吗 这首歌是双原唱 男版女版各一个版本的原唱 且汪苏泷还是这首歌的原创 作词作曲都是他 还有他也是这首歌的原唱 女方家粉丝非要说她是唯一的原唱 这把另一个原唱置于何地 这不是直接否认人家也是原唱之一了吗 这是在干嘛？？她们没有否认原创 倒是否认他是原唱之一了,332,0,weibo,neutral,creator_identity,mocking,response,作词作曲;粉丝,1,2026-05-30 13:20:33,1.0,1.0,1.0
5192276131450254,5192232709657176,https://weibo.com/5660519061/PCHoqEwgU?refer_flag=1001030103_,Fri Jul 25 12:42:40 +0800 2025,1000岁的momo,我也觉得有点莫名其妙，年轮本来因为花千骨大火，两位歌手也经常合唱，本来多好的事啊，结果就因为一个网红在中间挑拨，那张碧晨要发声明也应该是声明这首歌是双原创，一起维护年轮 抵制网上挑拨离间的言论啊，咋就撕起来了呢,我也觉得有点莫名其妙，年轮本来因为花千骨大火，两位歌手也经常合唱，本来多好的事啊，结果就因为一个网红在中间挑拨，那张碧晨要发声明也应该是声明这首歌是双原创，一起维护年轮 抵制网上挑拨离间的言论啊，咋就撕起来了呢,331,0,weibo,neutral,platform_meta,confused,response,声明,1,2026-05-30 13:55:21,1.0,1.0,1.0
5192214990294659,5192180966884693,https://weibo.com/6004281123/PCG2YsT1r?refer_flag=1001030103_,Fri Jul 25 08:39:43 +0800 2025,隔壁班的颜如玉,私生饭到底谁在喜欢啊[费解][费解],私生饭到底谁在喜欢啊,329,0,weibo,unclear,fan_conflict,unclear,response,,1,2026-05-30 14:36:07,0.3161,0.2158,0.266
5192203355293465,5192180966884693,https://weibo.com/6004281123/PCG2YsT1r?refer_flag=1001030103_,Fri Jul 25 07:53:29 +0800 2025,香脆酥绒饼,那现在为什么你们姐姐唱不了了呢[打call],那现在为什么你们姐姐唱不了了呢,328,0,weibo,anti_fanwar,fan_conflict,confused,response,,1,2026-05-30 14:36:28,1.0,1.0,1.0
5192248572776670,5192232709657176,https://weibo.com/5660519061/PCHoqEwgU?refer_flag=1001030103_,Fri Jul 25 10:53:10 +0800 2025,爱_让一切发生,可能张女士不想要这富贵了吧[摊手] http://t.cn/A6F7D7qf,可能张女士不想要这富贵了吧,328,46,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 13:53:57,1.0,1.0,1.0
5192700515321961,5192687763849788,https://weibo.com/2318910945/PCTeog9vm?refer_flag=1001030103_,Sat Jul 26 16:49:01 +0800 2025,Miss七七天天开心,真相就是以后张碧晨演唱会大合唱曲目-1,真相就是以后张碧晨演唱会大合唱曲目-1,327,0,weibo,neutral,copyright_authorization,unclear,response,,1,2026-05-30 14:14:05,1.0,1.0,1.0
